k,gP1,gP2,dA1,dA2,dB1,dB2,dC1,dC2,sBY,xFC1,xFC2,xFD1,xFD2,bF,bF_actual,s_actual,xFD1_xFC2,xFD1_xFC2_actual,solar_radiation,pSL,dD1,dD
12317,16.75,16.415,4.551020408163265,4.46,0.6122448979591837,0.6,12.551020408163266,12.3,0.0,0.0,0.0,47.867975999997725,46.91061647999776,2199.6,2604.9,0.0,47.867975999997725,0.0,462.4,0.01,0,1.0
12318,16.833333333333332,16.496666666666666,6.010204081632653,5.89,0.6122448979591837,0.6,12.448979591836734,12.2,0.0,0.0,0.0,47.86802399998123,46.91066351998161,2198.8,2604.9,1.0,47.86802399998123,0.0,440.4,0.01,0,1.0
12319,18.833333333333336,18.45666666666667,4.826530612244897,4.7299999999999995,0.7142857142857142,0.7,12.959183673469386,12.7,0.0,0.0,0.0,47.86807200001931,46.91071056001893,2198.0,2604.9,-2.0,47.86807200001931,0.0,453.6,0.01,0,1.0
12320,18.5,18.130000000000003,4.989795918367346,4.89,0.7142857142857142,0.7,12.857142857142856,12.6,0.0,0.0,0.0,47.868119999975534,46.91075759997602,2197.2000000000003,2604.9,-2.0,47.868119999975534,0.0,453.9,0.01,0,1.0
12321,16.75,16.415,4.8979591836734695,4.8,0.7142857142857142,0.7,12.448979591836734,12.2,0.0,0.0,0.0,47.86816800001361,46.91080464001333,2196.4,2604.9,0.0,47.86816800001361,0.0,477.1,0.01,0,1.0
12322,16.5,16.17,4.846938775510203,4.75,0.7142857142857142,0.7,12.857142857142856,12.6,0.0,0.0,0.0,47.86821599999712,46.91085167999718,2195.6,2604.9,1.0,47.86821599999712,0.0,458.5,0.01,0,1.0
12323,18.000000000000004,17.64,4.612244897959184,4.5200000000000005,0.7142857142857142,0.7,12.653061224489797,12.4,0.0,0.0,0.0,47.86826399998063,46.91089871998101,2194.8,2604.9,-1.0,47.86826399998063,0.0,431.6,0.01,0,1.0
12324,18.333333333333332,17.966666666666665,4.857142857142857,4.76,0.6122448979591837,0.6,14.285714285714286,14.0,0.0,0.0,0.0,47.868312000018705,46.91094576001833,2194.0,2604.9,0.0,47.868312000018705,0.0,423.5,0.01,0,1.0
12325,18.416666666666668,18.048333333333332,4.571428571428571,4.4799999999999995,0.6122448979591837,0.6,12.551020408163266,12.3,0.0,0.0,0.0,47.86835999997493,46.910992799975425,2193.2000000000003,2604.9,-2.0,47.86835999997493,0.0,424.4,0.01,0,1.0
12326,18.166666666666668,17.803333333333338,4.642857142857143,4.55,0.6122448979591837,0.6,12.142857142857142,11.9,0.0,0.0,0.0,47.868408000013005,46.91103984001275,2192.4,2604.9,-1.0,47.868408000013005,0.0,428.5,0.01,0,1.0
12327,18.583333333333336,18.21166666666667,5.173469387755103,5.07,0.6122448979591837,0.6,12.653061224489797,12.4,0.0,0.0,0.0,47.86845599999651,46.91108687999658,2191.6,2604.9,-2.0,47.86845599999651,0.0,429.9,0.01,0,1.0
12328,18.416666666666668,18.048333333333332,5.867346938775511,5.75,0.6122448979591837,0.6,12.244897959183675,12.0,0.0,0.0,0.0,47.86850399998002,46.91113391998042,2190.8,2604.9,-2.0,47.86850399998002,0.0,433.9,0.01,0,1.0
12329,18.5,18.130000000000003,5.744897959183674,5.63,0.6122448979591837,0.6,12.959183673469386,12.7,0.0,0.0,0.0,47.8685520000181,46.91118096001773,2190.0,2604.9,-1.0,47.8685520000181,0.0,437.8,0.01,0,1.0
12330,17.833333333333332,17.476666666666667,5.683673469387755,5.57,0.6122448979591837,0.6,13.061224489795919,12.8,0.0,0.0,0.0,47.86859999997432,46.911227999974834,2189.2000000000003,2604.9,0.0,47.86859999997432,0.0,441.3,0.01,0,1.0
12331,17.750000000000004,17.395000000000003,5.010204081632653,4.91,0.6122448979591837,0.6,12.755102040816327,12.5,0.0,0.0,0.0,47.8686480000124,46.91127504001215,2188.4,2604.9,-1.0,47.8686480000124,0.0,441.5,0.01,0,1.0
12332,17.916666666666668,17.558333333333334,5.040816326530612,4.9399999999999995,0.6122448979591837,0.6,13.061224489795919,12.8,0.0,0.0,0.0,47.86869599999591,46.91132207999599,2187.6,2604.9,-1.0,47.86869599999591,0.0,432.4,0.01,0,1.0
12333,16.5,16.17,4.571428571428571,4.4799999999999995,0.6122448979591837,0.6,12.346938775510205,12.1,0.0,0.0,0.0,47.868743999979415,46.911369119979824,2186.8,2604.9,-1.0,47.868743999979415,0.0,425.1,0.01,0,1.0
12334,16.833333333333332,16.496666666666666,5.183673469387755,5.08,0.6122448979591837,0.6,12.551020408163266,12.3,0.0,0.0,0.0,47.86879200001749,46.91141616001714,2186.0,2604.9,1.0,47.86879200001749,0.0,424.2,0.01,0,1.0
12335,18.000000000000004,17.64,5.153061224489796,5.05,0.6122448979591837,0.6,13.877551020408163,13.6,0.0,0.0,0.0,47.868839999973716,46.911463199974236,2185.2000000000003,2604.9,0.0,47.868839999973716,0.0,423.3,0.01,0,1.0
12336,17.666666666666668,17.313333333333333,5.214285714285714,5.11,0.7142857142857142,0.7,12.142857142857142,11.9,0.0,0.0,0.0,47.86888800001179,46.91151024001156,2184.4,2604.9,-1.0,47.86888800001179,0.0,413.9,0.01,0,1.0
12337,18.25,17.885,6.367346938775511,6.24,0.7142857142857142,0.7,12.551020408163266,12.3,0.0,0.0,0.0,47.8689359999953,46.91155727999539,2183.6,2604.9,0.0,47.8689359999953,0.0,402.1,0.01,0,1.0
12338,18.416666666666668,18.048333333333332,6.673469387755103,6.540000000000001,0.6122448979591837,0.6,12.244897959183675,12.0,0.0,0.0,0.0,47.86898399997881,46.91160431997923,2182.8,2604.9,-1.0,47.86898399997881,0.0,396.2,0.01,0,1.0
12339,18.75,18.375,4.6224489795918355,4.529999999999999,0.7142857142857142,0.7,13.061224489795919,12.8,0.0,0.0,0.0,47.86903200001689,46.91165136001655,2182.0,2604.9,-2.0,47.86903200001689,0.0,398.1,0.01,0,1.0
12340,18.416666666666668,18.048333333333332,4.642857142857143,4.55,0.7142857142857142,0.7,12.448979591836734,12.2,0.0,0.0,0.0,47.86907999997311,46.91169839997365,2181.2000000000003,2604.9,-2.0,47.86907999997311,0.0,411.9,0.01,0,1.0
12341,16.416666666666664,16.08833333333333,4.877551020408163,4.779999999999999,0.7142857142857142,0.7,12.346938775510205,12.1,0.0,0.0,0.0,47.86912800001119,46.91174544001096,2180.4,2604.9,0.0,47.86912800001119,0.0,414.8,0.01,0,1.0
12342,17.5,17.15,4.979591836734694,4.88,0.7142857142857142,0.7,12.551020408163266,12.3,0.0,0.0,0.0,47.869175999994695,46.9117924799948,2179.6,2604.9,-1.0,47.869175999994695,0.0,400.5,0.01,0,1.0
12343,18.416666666666668,18.048333333333332,5.122448979591838,5.0200000000000005,0.7142857142857142,0.7,12.346938775510205,12.1,0.0,0.0,0.0,47.8692239999782,46.911839519978635,2178.8,2604.9,-1.0,47.8692239999782,0.0,386.7,0.01,0,1.0
12344,17.916666666666668,17.558333333333334,5.13265306122449,5.029999999999999,0.6122448979591837,0.6,13.46938775510204,13.2,0.0,0.0,0.0,47.86927200001628,46.91188656001596,2178.0,2604.9,0.0,47.86927200001628,0.0,379.2,0.01,0,1.0
12345,18.166666666666668,17.803333333333338,5.000000000000001,4.9,0.6122448979591837,0.6,13.16326530612245,12.9,0.0,0.0,0.0,47.869319999972504,46.911933599973054,2177.2000000000003,2604.9,-2.0,47.869319999972504,0.0,373.1,0.01,0,1.0
12346,18.166666666666668,17.803333333333338,5.000000000000001,4.9,0.6122448979591837,0.6,14.489795918367346,14.2,0.0,0.0,0.0,47.86936800001058,46.91198064001037,2176.4,2604.9,0.0,47.86936800001058,0.0,372.0,0.01,0,1.0
12347,18.333333333333332,17.966666666666665,4.948979591836735,4.85,0.7142857142857142,0.7,14.081632653061225,13.8,0.0,0.0,0.0,47.86941599999409,46.9120276799942,2175.6,2604.9,-2.0,47.86941599999409,0.0,369.2,0.01,0,1.0
12348,18.166666666666668,17.803333333333338,4.938775510204081,4.84,0.6122448979591837,0.6,12.142857142857142,11.9,0.0,0.0,0.0,47.8694639999776,46.91207471997805,2174.8,2604.9,-2.0,47.8694639999776,0.0,365.5,0.01,0,1.0
12349,18.083333333333332,17.721666666666664,5.020408163265307,4.92,0.6122448979591837,0.6,12.551020408163266,12.3,0.0,0.0,0.0,47.869512000015675,46.91212176001536,2174.0,2604.9,-1.0,47.869512000015675,0.0,363.0,0.01,0,1.0
12350,17.666666666666668,17.313333333333333,4.66326530612245,4.57,0.6122448979591837,0.6,12.040816326530614,11.8,0.0,0.0,0.0,47.8695599999719,46.91216879997246,2173.2000000000003,2604.9,-2.0,47.8695599999719,0.0,356.7,0.01,0,1.0
12351,18.166666666666668,17.803333333333338,4.979591836734694,4.88,0.7142857142857142,0.7,12.857142857142856,12.6,0.0,0.0,0.0,47.869608000009976,46.91221584000977,2172.4,2604.9,-2.0,47.869608000009976,0.0,349.6,0.01,0,1.0
12352,17.916666666666668,17.558333333333334,5.418367346938776,5.3100000000000005,0.6122448979591837,0.6,12.346938775510205,12.1,0.0,0.0,0.0,47.86965600002077,46.91226288002036,2171.6,2604.9,-2.0,47.86965600002077,0.0,344.0,0.01,0,1.0
12353,18.083333333333332,17.721666666666664,5.153061224489796,5.05,0.6122448979591837,0.6,12.653061224489797,12.4,0.0,0.0,0.0,47.86970399997699,46.91230991997745,2170.8,2604.9,-2.0,47.86970399997699,0.0,343.6,0.01,0,1.0
12354,18.25,17.885,5.418367346938776,5.3100000000000005,0.6122448979591837,0.6,12.448979591836734,12.2,0.0,0.0,0.0,47.86975200001507,46.91235696001477,2170.0,2604.9,-1.0,47.86975200001507,0.0,347.5,0.01,0,1.0
12355,18.416666666666668,18.048333333333332,5.367346938775509,5.26,0.6122448979591837,0.6,12.244897959183675,12.0,0.0,0.0,0.0,47.86979999997129,46.912403999971865,2169.2000000000003,2604.9,-2.0,47.86979999997129,0.0,350.6,0.01,0,1.0
12356,18.25,17.885,5.020408163265307,4.92,0.6122448979591837,0.6,12.551020408163266,12.3,0.0,0.0,0.0,47.86984800000937,46.91245104000919,2168.4,2604.9,-2.0,47.86984800000937,0.0,356.7,0.01,0,1.0
12357,17.916666666666668,17.558333333333334,5.142857142857143,5.04,0.6122448979591837,0.6,12.857142857142856,12.6,0.0,0.0,0.0,47.86989600002016,46.91249808001976,2167.6,2604.9,-1.0,47.86989600002016,0.0,361.7,0.01,0,1.0
12358,18.166666666666668,17.803333333333338,5.153061224489796,5.05,0.6122448979591837,0.6,14.183673469387754,13.9,0.0,0.0,0.0,47.869943999976385,46.912545119976855,2166.8,2604.9,0.0,47.869943999976385,0.0,364.2,0.01,0,1.0
12359,20.000000000000004,19.6,5.367346938775509,5.26,0.6122448979591837,0.6,14.489795918367346,14.2,0.0,0.0,0.0,47.86999200001446,46.91259216001417,2166.0,2604.9,-2.0,47.86999200001446,0.0,365.7,0.01,0,1.0
12360,17.750000000000004,17.395000000000003,5.357142857142858,5.25,0.6122448979591837,0.6,12.244897959183675,12.0,0.0,0.0,0.0,47.870039999970686,46.91263919997127,2165.2000000000003,2604.9,-1.0,47.870039999970686,0.0,368.9,0.01,0,1.0
12361,18.5,18.130000000000003,5.326530612244898,5.220000000000001,0.6122448979591837,0.6,12.244897959183675,12.0,0.0,0.0,0.0,47.870088000008764,46.91268624000859,2164.4,2604.9,-2.0,47.870088000008764,0.0,367.1,0.01,0,1.0
12362,17.750000000000004,17.395000000000003,5.346938775510204,5.24,0.6122448979591837,0.6,12.142857142857142,11.9,0.0,0.0,0.0,47.870136000019556,46.91273328001917,2163.6,2604.9,-2.0,47.870136000019556,0.0,363.6,0.01,0,1.0
12363,18.000000000000004,17.64,5.408163265306123,5.3,0.6122448979591837,0.6,12.653061224489797,12.4,0.0,0.0,0.0,47.87018399997578,46.912780319976264,2162.8,2604.9,-1.0,47.87018399997578,0.0,359.4,0.01,0,1.0
12364,18.416666666666668,18.048333333333332,5.091836734693878,4.99,0.6122448979591837,0.6,12.346938775510205,12.1,0.0,0.0,0.0,47.87023200001386,46.91282736001357,2162.0,2604.9,-2.0,47.87023200001386,0.0,362.6,0.01,0,1.0
12365,18.333333333333332,17.966666666666665,5.428571428571429,5.32,0.6122448979591837,0.6,12.551020408163266,12.3,0.0,0.0,0.0,47.87027999997008,46.912874399970676,2161.2000000000003,2604.9,-1.0,47.87027999997008,0.0,369.4,0.01,0,1.0
12366,18.25,17.885,6.418367346938775,6.29,0.6122448979591837,0.6,12.448979591836734,12.2,0.0,0.0,0.0,47.87032800000816,46.91292144000799,2160.4,2604.9,-1.0,47.87032800000816,0.0,371.8,0.01,0,1.0
12367,18.333333333333332,17.966666666666665,6.1938775510204085,6.07,0.6122448979591837,0.6,12.346938775510205,12.1,0.0,0.0,0.0,47.87037600001895,46.91296848001857,2159.6,2604.9,-1.0,47.87037600001895,0.0,368.0,0.01,0,1.0
12368,18.416666666666668,18.048333333333332,5.051020408163266,4.95,0.6122448979591837,0.6,13.36734693877551,13.1,0.0,0.0,0.0,47.87042399997517,46.913015519975666,2158.8,2604.9,-1.0,47.87042399997517,0.0,372.4,0.01,0,1.0
12369,18.666666666666668,18.293333333333333,5.8061224489795915,5.6899999999999995,0.6122448979591837,0.6,12.857142857142856,12.6,0.0,0.0,0.0,47.87047200001325,46.91306256001299,2158.0,2604.9,-1.0,47.87047200001325,0.0,388.3,0.01,0,1.0
12370,18.416666666666668,18.048333333333332,4.683673469387755,4.59,0.6122448979591837,0.6,13.46938775510204,13.2,0.0,0.0,0.0,47.870519999969474,46.913109599970085,2157.2000000000003,2604.9,0.0,47.870519999969474,0.0,397.7,0.01,0,1.0
12371,17.916666666666668,17.558333333333334,4.591836734693878,4.5,0.6122448979591837,0.6,13.979591836734695,13.7,0.0,0.0,0.0,47.87056800000755,46.9131566400074,2156.4,2604.9,0.0,47.87056800000755,0.0,395.6,0.01,0,1.0
12372,18.25,17.885,4.887755102040817,4.79,0.6122448979591837,0.6,12.448979591836734,12.2,0.0,0.0,0.0,47.870616000018344,46.91320368001797,2155.6,2604.9,-2.0,47.870616000018344,0.0,394.9,0.01,0,1.0
12373,18.25,17.885,4.969387755102041,4.87,0.6122448979591837,0.6,12.448979591836734,12.2,0.0,0.0,0.0,47.87066399997457,46.913250719975075,2154.8,2604.9,-2.0,47.87066399997457,0.0,390.0,0.01,0,1.0
12374,18.416666666666668,18.048333333333332,4.938775510204081,4.84,0.6122448979591837,0.6,12.244897959183675,12.0,0.0,0.0,0.0,47.870712000012645,46.91329776001239,2154.0,2604.9,-3.0,47.870712000012645,0.0,391.8,0.01,0,1.0
12375,17.666666666666668,17.313333333333333,4.969387755102041,4.87,0.6122448979591837,0.6,12.857142857142856,12.6,0.0,0.0,0.0,47.87075999996887,46.913344799969494,2153.2000000000003,2604.9,-1.0,47.87075999996887,0.0,389.0,0.01,0,1.0
12376,17.5,17.15,4.653061224489797,4.5600000000000005,0.6122448979591837,0.6,12.448979591836734,12.2,0.0,0.0,0.0,47.870808000006946,46.9133918400068,2152.4,2604.9,-1.0,47.870808000006946,0.0,378.8,0.01,0,1.0
12377,18.083333333333332,17.721666666666664,5.183673469387755,5.08,0.6122448979591837,0.6,12.653061224489797,12.4,0.0,0.0,0.0,47.87085600001774,46.91343888001738,2151.6,2604.9,-1.0,47.87085600001774,0.0,357.9,0.01,0,1.0
12378,17.25,16.905,4.551020408163265,4.46,0.6122448979591837,0.6,12.448979591836734,12.2,0.0,0.0,0.0,47.87090399997396,46.91348591997448,2150.8,2604.9,-2.0,47.87090399997396,0.0,336.7,0.01,0,1.0
12379,17.750000000000004,17.395000000000003,5.244897959183673,5.14,0.6122448979591837,0.6,12.244897959183675,12.0,0.0,0.0,0.0,47.87095200001204,46.9135329600118,2150.0,2604.9,0.0,47.87095200001204,0.0,322.2,0.01,0,1.0
12380,17.833333333333332,17.476666666666667,4.551020408163265,4.46,0.6122448979591837,0.6,13.16326530612245,12.9,0.0,0.0,0.0,47.87099999996826,46.913579999968896,2149.2000000000003,2604.9,-1.0,47.87099999996826,0.0,316.8,0.01,0,1.0
12381,18.25,17.885,4.591836734693878,4.5,0.6122448979591837,0.6,12.755102040816327,12.5,0.0,0.0,0.0,47.87104800000634,46.91362704000621,2148.4,2604.9,-2.0,47.87104800000634,0.0,316.6,0.01,0,1.0
12382,18.333333333333332,17.966666666666665,4.581632653061225,4.49,0.6122448979591837,0.6,12.653061224489797,12.4,0.0,0.0,0.0,47.87109600001713,46.91367408001679,2147.6,2604.9,-2.0,47.87109600001713,0.0,320.7,0.01,0,1.0
12383,16.333333333333336,16.006666666666668,4.571428571428571,4.4799999999999995,0.6122448979591837,0.6,12.244897959183675,12.0,0.0,0.0,0.0,47.871143999973356,46.91372111997389,2146.8,2604.9,-1.0,47.871143999973356,0.0,329.8,0.01,0,1.0
12384,16.666666666666668,16.333333333333336,4.551020408163265,4.46,0.6122448979591837,0.6,13.571428571428573,13.3,0.0,0.0,0.0,47.87119200001143,46.9137681600112,2146.0,2604.9,-1.0,47.87119200001143,0.0,343.1,0.01,0,1.0
12385,18.416666666666668,18.048333333333332,4.8979591836734695,4.8,0.6122448979591837,0.6,12.040816326530614,11.8,0.0,0.0,0.0,47.871239999967656,46.913815199968305,2145.2000000000003,2604.9,-3.0,47.871239999967656,0.0,356.3,0.01,0,1.0
12386,16.5,16.17,5.040816326530612,4.9399999999999995,0.6122448979591837,0.6,12.653061224489797,12.4,0.0,0.0,0.0,47.871288000005734,46.913862240005614,2144.4,2604.9,0.0,47.871288000005734,0.0,375.5,0.01,0,1.0
12387,18.083333333333332,17.721666666666664,4.979591836734694,4.88,0.6122448979591837,0.6,13.16326530612245,12.9,0.0,0.0,0.0,47.87133600001653,46.9139092800162,2143.6,2604.9,-1.0,47.87133600001653,0.0,389.2,0.01,0,1.0
12388,18.083333333333332,17.721666666666664,4.908163265306124,4.8100000000000005,0.6122448979591837,0.6,11.83673469387755,11.6,0.0,0.0,0.0,47.87138399997275,46.913956319973295,2142.8,2604.9,-2.0,47.87138399997275,0.0,401.9,0.01,0,1.0
12389,18.25,17.885,5.000000000000001,4.9,0.6122448979591837,0.6,12.755102040816327,12.5,0.0,0.0,0.0,47.87143200001083,46.91400336001061,2142.0,2604.9,-2.0,47.87143200001083,0.0,418.4,0.01,0,1.0
12390,18.5,18.130000000000003,4.979591836734694,4.88,0.6122448979591837,0.6,12.653061224489797,12.4,0.0,0.0,0.0,47.87147999996705,46.91405039996771,2141.2000000000003,2604.9,-2.0,47.87147999996705,0.0,439.7,0.01,0,1.0
12391,17.833333333333332,17.476666666666667,4.642857142857143,4.55,0.6122448979591837,0.6,12.346938775510205,12.1,0.0,0.0,0.0,47.87152800000513,46.91409744000503,2140.4,2604.9,-1.0,47.87152800000513,0.0,433.8,0.01,0,1.0
12392,18.083333333333332,17.721666666666664,4.877551020408163,4.779999999999999,0.6122448979591837,0.6,12.142857142857142,11.9,0.0,0.0,0.0,47.87157600001592,46.9141444800156,2139.6,2604.9,0.0,47.87157600001592,0.0,419.7,0.01,0,1.0
12393,19.916666666666664,19.51833333333333,7.6734693877551035,7.520000000000001,0.6122448979591837,0.6,12.040816326530614,11.8,0.0,0.0,0.0,47.871623999972144,46.914191519972704,2138.8,2604.9,-2.0,47.871623999972144,0.0,411.6,0.01,0,1.0
12394,19.833333333333332,19.436666666666664,7.112244897959185,6.970000000000001,0.6122448979591837,0.6,12.551020408163266,12.3,0.0,0.0,0.0,47.87167200001022,46.91423856001001,2138.0,2604.9,-1.0,47.87167200001022,0.0,409.4,0.01,0,1.0
12395,19.833333333333332,19.436666666666664,7.112244897959185,6.970000000000001,0.6122448979591837,0.6,12.244897959183675,12.0,0.0,0.0,0.0,47.871719999966444,46.91428559996711,2137.2000000000003,2604.9,-2.0,47.871719999966444,0.0,394.7,0.01,0,1.0
12396,18.000000000000004,17.64,4.66326530612245,4.57,0.6122448979591837,0.6,12.551020408163266,12.3,0.0,0.0,0.0,47.87176800000452,46.91433264000443,2136.4,2604.9,-1.0,47.87176800000452,0.0,381.9,0.01,0,1.0
12397,18.000000000000004,17.64,4.591836734693878,4.5,0.6122448979591837,0.6,12.448979591836734,12.2,0.0,0.0,0.0,47.871816000015315,46.91437968001501,2135.6,2604.9,-2.0,47.871816000015315,0.0,376.5,0.01,0,1.0
12398,18.000000000000004,17.64,4.581632653061225,4.49,0.6122448979591837,0.6,13.36734693877551,13.1,0.0,0.0,0.0,47.87186399997154,46.914426719972106,2134.8,2604.9,0.0,47.87186399997154,0.0,368.9,0.01,0,1.0
12399,18.083333333333332,17.721666666666664,4.877551020408163,4.779999999999999,0.6122448979591837,0.6,13.877551020408163,13.6,0.0,0.0,0.0,47.871912000009615,46.91447376000943,2134.0,2604.9,-2.0,47.871912000009615,0.0,360.4,0.01,0,1.0
12400,18.166666666666668,17.803333333333338,5.428571428571429,5.32,0.6122448979591837,0.6,12.448979591836734,12.2,0.0,0.0,0.0,47.87195999999312,46.91452079999326,2133.2000000000003,2604.9,-1.0,47.87195999999312,0.0,357.5,0.01,0,1.0
12401,17.5,17.15,5.173469387755103,5.07,0.6122448979591837,0.6,13.061224489795919,12.8,0.0,0.0,0.0,47.872008000003916,46.91456784000384,2132.4,2604.9,0.0,47.872008000003916,0.0,350.2,0.01,0,1.0
12402,18.166666666666668,17.803333333333338,5.489795918367347,5.38,0.6122448979591837,0.6,12.857142857142856,12.6,0.0,0.0,0.0,47.87205600001471,46.91461488001441,2131.6,2604.9,-1.0,47.87205600001471,0.0,347.5,0.01,0,1.0
12403,17.750000000000004,17.395000000000003,5.081632653061224,4.9799999999999995,0.6122448979591837,0.6,12.244897959183675,12.0,0.0,0.0,0.0,47.87210399997093,46.91466191997151,2130.8,2604.9,-2.0,47.87210399997093,0.0,340.3,0.01,0,1.0
12404,17.916666666666668,17.558333333333334,5.438775510204081,5.33,0.6122448979591837,0.6,12.448979591836734,12.2,0.0,0.0,0.0,47.87215200000901,46.91470896000883,2130.0,2604.9,-1.0,47.87215200000901,0.0,330.7,0.01,0,1.0
12405,18.000000000000004,17.64,5.071428571428572,4.970000000000001,0.6122448979591837,0.6,12.244897959183675,12.0,0.0,0.0,0.0,47.87219999999252,46.914755999992664,2129.2000000000003,2604.9,-2.0,47.87219999999252,0.0,322.1,0.01,0,1.0
12406,18.25,17.885,5.091836734693878,4.99,0.6122448979591837,0.6,12.857142857142856,12.6,0.0,0.0,0.0,47.87224800000331,46.91480304000324,2128.4,2604.9,-1.0,47.87224800000331,0.0,320.8,0.01,0,1.0
12407,18.25,17.885,5.785714285714286,5.67,0.6122448979591837,0.6,12.244897959183675,12.0,0.0,0.0,0.0,47.8722960000141,46.914850080013814,2127.6,2604.9,0.0,47.8722960000141,0.0,323.1,0.01,0,1.0
12408,18.333333333333332,17.966666666666665,6.081632653061225,5.96,0.6122448979591837,0.6,12.244897959183675,12.0,0.0,0.0,0.0,47.872343999970326,46.91489711997092,2126.8,2604.9,-1.0,47.872343999970326,0.0,325.0,0.01,0,1.0
12409,18.166666666666668,17.803333333333338,6.326530612244898,6.2,0.6122448979591837,0.6,12.346938775510205,12.1,0.0,0.0,0.0,47.872392000008404,46.91494416000823,2126.0,2604.9,-1.0,47.872392000008404,0.0,320.6,0.01,0,1.0
12410,18.25,17.885,5.877551020408164,5.76,0.6122448979591837,0.6,12.244897959183675,12.0,0.0,0.0,0.0,47.87243999999191,46.91499119999207,2125.2000000000003,2604.9,-1.0,47.87243999999191,0.0,320.1,0.01,0,1.0
12411,18.000000000000004,17.64,4.938775510204081,4.84,0.6122448979591837,0.6,12.959183673469386,12.7,0.0,0.0,0.0,47.872488000002704,46.915038240002644,2124.4,2604.9,-2.0,47.872488000002704,0.0,325.5,0.01,0,1.0
12412,18.583333333333336,18.21166666666667,4.6020408163265305,4.51,0.6122448979591837,0.6,13.265306122448981,13.0,0.0,0.0,0.0,47.8725360000135,46.91508528001323,2123.6,2604.9,-2.0,47.8725360000135,0.0,333.2,0.01,0,1.0
12413,18.333333333333332,17.966666666666665,4.6224489795918355,4.529999999999999,0.6122448979591837,0.6,14.081632653061225,13.8,0.0,0.0,0.0,47.87258399996972,46.915132319970326,2122.8,2604.9,0.0,47.87258399996972,0.0,348.3,0.01,0,1.0
12414,16.916666666666668,16.578333333333333,4.561224489795919,4.470000000000001,0.6122448979591837,0.6,12.142857142857142,11.9,0.0,0.0,0.0,47.8726320000078,46.91517936000764,2122.0,2604.9,-1.0,47.8726320000078,0.0,375.4,0.01,0,1.0
12415,16.583333333333336,16.251666666666665,4.5,4.41,0.6122448979591837,0.6,12.142857142857142,11.9,0.0,0.0,0.0,47.872679999991306,46.915226399991475,2121.2000000000003,2604.9,-1.0,47.872679999991306,0.0,413.3,0.01,0,1.0
12416,16.416666666666664,16.08833333333333,4.857142857142857,4.76,0.6122448979591837,0.6,12.346938775510205,12.1,0.0,0.0,0.0,47.8727280000021,46.91527344000205,2120.4,2604.9,0.0,47.8727280000021,0.0,430.1,0.01,0,1.0
12417,16.083333333333332,15.761666666666667,4.857142857142857,4.76,0.7142857142857142,0.7,12.040816326530614,11.8,0.0,0.0,0.0,47.87277600001289,46.91532048001263,2119.6,2604.9,0.0,47.87277600001289,0.0,383.2,0.01,0,1.0
12418,16.250000000000004,15.925,4.520408163265307,4.43,0.6122448979591837,0.6,12.653061224489797,12.4,0.0,0.0,0.0,47.872823999969114,46.915367519969735,2118.8,2604.9,0.0,47.872823999969114,0.0,327.7,0.01,0,1.0
12419,17.583333333333336,17.23166666666667,5.489795918367347,5.38,0.7142857142857142,0.7,12.142857142857142,11.9,0.0,0.0,0.0,47.87287200000719,46.915414560007044,2118.0,2604.9,-1.0,47.87287200000719,0.0,300.2,0.01,0,1.0
12420,17.916666666666668,17.558333333333334,5.877551020408164,5.76,0.7142857142857142,0.7,12.142857142857142,11.9,0.0,0.0,0.0,47.8729199999907,46.915461599990884,2117.2000000000003,2604.9,-1.0,47.8729199999907,0.0,287.4,0.01,0,1.0
12421,18.416666666666668,18.048333333333332,4.489795918367347,4.4,0.7142857142857142,0.7,12.244897959183675,12.0,0.0,0.0,0.0,47.87296800000149,46.91550864000146,2116.4,2604.9,-3.0,47.87296800000149,0.0,281.0,0.01,0,1.0
12422,18.333333333333332,17.966666666666665,4.448979591836736,4.36,0.6122448979591837,0.6,12.040816326530614,11.8,0.0,0.0,0.0,47.873016000012285,46.91555568001204,2115.6,2604.9,-1.0,47.873016000012285,0.0,276.6,0.01,0,1.0
12423,16.416666666666664,16.08833333333333,4.66326530612245,4.57,0.6122448979591837,0.6,12.448979591836734,12.2,0.0,0.0,0.0,47.87306399996851,46.91560271996914,2114.8,2604.9,0.0,47.87306399996851,0.0,273.5,0.01,0,1.0
12424,18.25,17.885,5.295918367346938,5.1899999999999995,0.7142857142857142,0.7,12.040816326530614,11.8,0.0,0.0,0.0,47.873112000006586,46.91564976000645,2114.0,2604.9,-2.0,47.873112000006586,0.0,273.6,0.01,0,1.0
12425,18.25,17.885,6.3061224489795915,6.18,0.6122448979591837,0.6,12.551020408163266,12.3,0.0,0.0,0.0,47.873159999990094,46.915696799990286,2113.2000000000003,2604.9,0.0,47.873159999990094,0.0,271.8,0.01,0,1.0
12426,17.833333333333332,17.476666666666667,5.663265306122448,5.55,0.7142857142857142,0.7,12.244897959183675,12.0,0.0,0.0,0.0,47.873208000000886,46.91574384000087,2112.4,2604.9,-1.0,47.873208000000886,0.0,262.6,0.01,0,1.0
12427,17.666666666666668,17.313333333333333,4.673469387755103,4.58,0.7142857142857142,0.7,13.265306122448981,13.0,0.0,0.0,0.0,47.87325600001168,46.91579088001144,2111.6,2604.9,-1.0,47.87325600001168,0.0,250.8,0.01,0,1.0
