LP,DP
1124.44918,1188
1131.937936,1188.6
1139.426616,1189
1139.415222,1189.4
1139.403828,1189.8
1139.392434,1190.2
1139.38104,1190.6
1139.369646,1191.2
1139.358252,1191.8
1139.346859,1192.4
1139.335465,1193
1139.324072,1193.4
1139.312679,1193.8
1139.301286,1194.2
1139.289893,1194.6
1139.2785,1195
1139.267107,1195.4
1139.255714,1195.8
1139.244322,1196.2
1139.232929,1196.6
1139.221537,1197
1139.210145,1197.6
1139.198753,1198.2
1139.187361,1198.8
1139.175969,1199.4
1139.164577,1199.8
1139.153185,1200.2
1139.141794,1200.6
1139.130402,1201.2
1139.119011,1201.8
1141.68662,1202.4
1149.175203,1203
1156.663711,1203.4
1156.652145,1203.8
1156.640578,1204.2
1156.629012,1204.6
1156.617445,1205.2
1156.605879,1205.8
1156.594313,1206.2
1156.582747,1206.6
1156.571181,1207
1156.559616,1207.6
1156.54805,1208.2
1156.536485,1208.8
1156.524919,1209.4
1156.513354,1209.8
1156.501789,1210.2
1156.490224,1210.6
1156.478659,1211
1156.467094,1211.4
1156.455529,1211.8
1156.443965,1212.2
1156.4324,1212.6
1156.420836,1213
1156.409272,1213.4
1156.397708,1214
1156.386144,1214.6
1156.37458,1215.2
1156.363016,1215.8
1156.351453,1216.2
1158.777722,1216.6
1166.266135,1217
1173.754472,1217.6
1173.742734,1218.2
1173.730997,1218.6
1173.71926,1219
1173.707522,1219.4
1173.695785,1219.8
1173.684048,1220.2
1173.672312,1220.8
1173.660575,1221.4
1173.648838,1222
1173.637102,1222.6
1173.625365,1223
1173.613629,1223.4
1173.601893,1223.8
1173.590157,1224.4
1173.578421,1225
1173.566685,1225.6
1173.55495,1226
1173.543214,1226.4
1173.531479,1226.8
1173.519743,1227.4
1173.508008,1228
1173.496273,1228.6
1173.484538,1229.2
1173.472803,1229.6
1173.461069,1230
1173.449334,1230.4
1173.437599,1230.8
1176.073198,1231.2
1183.561438,1231.8
1191.049602,1232.4
1191.037692,1233
1191.025781,1233.4
1191.013871,1233.8
1191.001961,1234.2
1190.990051,1234.6
1190.978141,1235
1190.966231,1235.6
1190.954321,1236.2
1190.942412,1236.6
1190.930502,1237
1190.918593,1237.4
1190.906684,1238
1190.894775,1238.6
1190.882866,1239.2
1190.870957,1239.8
1190.859048,1240.2
1190.84714,1240.6
1190.835231,1241
1190.823323,1241.6
1190.811415,1242.2
1190.799507,1242.6
1190.787599,1243
1190.775691,1243.4
1190.763783,1243.8
1190.751875,1244.2
1190.739968,1244.8
1190.72806,1245.4
1193.411487,1246
1200.899552,1246.4
1208.387543,1246.8
1208.37546,1247.2
1208.363376,1247.8
1208.351292,1248.4
1208.339209,1249
1208.327125,1249.6
1208.315042,1250
1208.302959,1250.4
1208.290876,1250.8
1208.278793,1251.4
1208.26671,1252
1208.254627,1252.6
1208.242545,1253.2
1208.230462,1253.8
1208.21838,1254.4
1208.206298,1255
1208.194216,1255.6
1208.182134,1256.2
1208.170052,1256.8
1208.15797,1257.4
1208.145889,1258
1208.133807,1258.6
1208.121726,1259.2
1208.109645,1259.8
1208.097564,1260.4
1208.085483,1261
1208.073402,1261.6
1208.061321,1262.2
1212.852001,1262.8
1220.339872,1263.4
1227.827669,1264
1227.81539,1264.6
1227.803112,1265.2
1227.790834,1265.8
1227.778556,1266.4
1227.766279,1267
1227.754001,1267.6
1227.762225,1268.4
1227.764836,1269
1227.765309,1269.6
1227.753031,1270.2
1227.740754,1270.8
1227.728476,1271.4
1227.758153,1272.2
1227.773883,1273
1227.804811,1273.8
1227.825848,1274.6
1227.836137,1275.4
1227.834288,1276
1227.82201,1276.6
1227.824831,1277.2
1227.851239,1278
1227.874369,1278.8
1227.896304,1279.6
1227.904239,1280.4
1227.925759,1281.2
1227.932472,1282
1229.000605,1282.8
1236.488315,1283.6
1243.97595,1284.4
1251.46351,1285.2
1251.597316,1286
1251.70345,1286.8
1251.780641,1287.6
1251.879667,1288.4
1252.024583,1289.2
1252.169025,1290
1252.319801,1290.8
1252.467909,1291.6
1252.604128,1292.4
1252.72693,1293.2
1252.845121,1294
1253.031536,1294.8
1253.219033,1295.6
1253.401889,1296.4
1253.567852,1297.2
1253.691535,1298
1253.788189,1298.8
1253.881564,1299.6
1254.034744,1300.4
1254.171477,1301.2
1254.33349,1302
1254.472389,1302.8
1254.59676,1303.6
1254.711768,1304.4
1254.896803,1305.2
1255.088866,1306
1256.817433,1306.8
1264.304865,1307.6
1271.792222,1308.4
1279.279504,1309.2
1279.388129,1310
1279.57589,1310.8
1279.762482,1311.6
1279.94646,1312.4
1280.129382,1313.2
1280.27183,1314
1280.391527,1314.8
1280.500081,1315.6
1280.668967,1316.4
1280.842576,1317.2
1281.016683,1318
1281.1829,1318.8
1281.325197,1319.6
1281.421576,1320.4
1281.554119,1321.2
1281.717656,1322
1281.880025,1322.8
1282.024611,1323.6
1282.158444,1324.4
1282.256055,1325.2
1282.325249,1326
1282.389109,1326.8
1282.537471,1327.6
1282.698725,1328.4
1282.857477,1329.2
1283.044291,1330
1284.86332,1330.8
1292.350471,1331.6
1299.837547,1332.6
1307.324549,1333.6
1307.578303,1334.6
1307.845811,1335.6
1308.087732,1336.6
1308.323823,1337.6
1308.552911,1338.6
1308.850584,1339.6
1309.144423,1340.6
1309.449487,1341.6
1309.749713,1342.6
1310.035522,1343.6
1310.290664,1344.6
1310.545221,1345.6
1310.885223,1346.6
1311.227168,1347.6
1311.58236,1348.6
1311.932576,1349.6
1312.265346,1350.6
1312.593618,1351.6
1312.910775,1352.6
1313.307765,1353.6
1313.718504,1354.8
1314.124354,1356
1314.538954,1357.2
1314.92125,1358.2
1315.288905,1359.2
1315.73229,1360.4
1319.0391,1361.6
1326.525909,1362.8
1334.012644,1364
1341.499304,1365.2
1342.099973,1366.4
1342.739901,1367.8
1343.42563,1369.2
1344.121976,1370.6
1344.812391,1372
1345.488091,1373.4
1346.168748,1374.8
1347.131699,1376.4
1347.878803,1377.8
1348.884724,1379.6
1348.871235,1379.8
1348.857746,1380.4
1348.844257,1381
1348.830769,1381.6
1348.817281,1382.2
1348.858292,1383
1348.852565,1383.6
1348.850117,1384.2
1348.841809,1384.8
1348.82832,1385.4
1348.829455,1386
1348.815967,1386.6
1348.802478,1387.2
1348.795991,1387.8
1348.789032,1388.4
1348.775544,1388.6
1348.975511,1389.4
1356.356978,1390
1363.843414,1390.6
1371.329776,1391.2
1371.429257,1392
1371.415543,1392.6
1371.401829,1393.2
1371.388115,1393.8
1371.374401,1394.4
1371.360687,1395
1371.346973,1395.6
1371.335029,1396.2
1371.321316,1396.8
1371.307603,1397.4
1371.29389,1398
1371.280177,1398.6
1371.266464,1399.2
1371.281146,1400
1371.267433,1400.6
1371.25585,1401.2
1371.244713,1401.8
1371.231001,1402.4
1371.217288,1403
1371.203576,1403.6
1371.189864,1404.2
1371.176152,1404.8
1371.16244,1405.4
1371.170028,1406.2
1371.156316,1406.8
1371.142605,1407.4
1371.459319,1408
1378.945604,1408.6
1386.431815,1409.2
1393.91795,1409.8
1393.904011,1410.4
1393.890072,1411
1393.876133,1411.6
1393.862195,1412.2
1393.848256,1412.8
1393.834317,1413.4
1393.820379,1414
1393.806441,1414.4
1393.792503,1415
1393.778565,1415.2
1394.229642,1416.4
1394.2157,1416.6
1394.201757,1417
1394.187815,1417.6
1394.302845,1418.4
1394.7743,1419.6
1395.027054,1420.6
1395.013104,1421.2
1394.999154,1421.8
1394.985204,1422.4
1394.971254,1423
1394.957304,1423.6
1394.943354,1424.2
1394.929405,1424.8
1394.915456,1425.4
1394.901507,1426
1394.887558,1426.6
1400.310143,1427.2
1407.79614,1427.8
1415.282062,1428.4
1415.267909,1429
1415.253756,1429.6
1415.239604,1430.2
1415.225451,1430.8
1415.211299,1431.4
1415.197147,1432
1415.182995,1432.6
1415.168843,1433.2
1415.154691,1433.8
1415.14054,1434.4
1415.136756,1435
1415.122604,1435.6
1415.108453,1436.2
1415.094302,1436.8
1415.080151,1437.4
1415.066,1438
1415.05185,1438.6
1415.037699,1439.2
1415.023549,1439.8
1415.009399,1440.4
1414.995248,1441
1414.981098,1441.6
1414.966949,1442.2
1414.952799,1442.8
1414.938649,1443.4
1414.9245,1444
1414.910351,1444.6
1421.458486,1445.2
1428.944271,1445.8
1436.429982,1446.4
1436.415617,1447
1436.401253,1447.6
1436.386889,1448.2
1436.372525,1448.8
1436.358162,1449.4
1436.343798,1450
1436.329435,1450.6
1436.315071,1451.2
1436.300708,1451.8
1436.286345,1452.4
1436.271982,1453
1436.25762,1453.6
1436.243257,1454.2
1436.228895,1454.8
1436.214532,1455.4
1436.20017,1456
1436.185808,1456.6
1436.171446,1457.2
1436.157085,1457.8
1436.142723,1458.4
1436.128362,1459
1436.114,1459.6
1436.099639,1460.2
1436.085278,1460.8
1436.070917,1461.4
1436.056557,1462
1436.042196,1462.6
1442.299921,1463.2
1449.785498,1463.8
1457.271,1464.4
1457.256427,1465
1457.241855,1465.6
1457.227282,1466.2
1457.21271,1466.8
1457.198138,1467.4
1457.183566,1468
1457.168994,1468.6
1457.154422,1469.2
1457.139851,1469.8
1457.12528,1470.4
1457.110708,1471
1457.096137,1471.6
1457.081566,1472.2
1457.066995,1472.8
1457.052425,1473.4
1457.037854,1474
1457.023284,1474.6
1457.008714,1475.2
1456.994144,1475.8
1456.979574,1476.4
1456.965004,1477
1456.950434,1477.4
1456.935865,1477.8
1456.921295,1478.4
1456.906726,1479
1456.892157,1479.6
1456.877588,1480
1462.363888,1480.6
1469.849264,1481.2
1477.334566,1481.8
1477.319792,1482.4
1477.305019,1483
1477.290246,1483.6
1477.275473,1484
1477.260701,1484.6
1477.245928,1485
1477.231156,1485.6
1477.216383,1486.2
1477.201611,1486.8
1477.186839,1487.4
1477.172067,1488
1477.157295,1488.4
1477.142524,1489
1477.127752,1489.6
1477.112981,1490.2
1477.09821,1490.8
1477.083439,1491.4
1477.068668,1492
1477.053898,1492.6
1477.039127,1493.2
1477.024357,1493.8
1477.009586,1494.4
1476.994816,1495
1476.980046,1495.6
1476.965277,1496
1476.950507,1496.4
1476.935737,1497
1480.576641,1497.6
1488.061835,1498.2
1495.546954,1498.8
1495.531999,1499.4
1495.517043,1499
1495.502088,1499.6
1495.487133,1500.2
1495.472178,1500.8
1495.457224,1501.4
1495.442269,1501.2
1495.427315,1501.8
1495.41236,1502.4
1495.397406,1503
1495.382452,1503.6
1495.367499,1504
1495.352545,1504.6
1495.337591,1505.2
1495.322638,1505.8
1495.307685,1506.2
1495.292732,1506.8
1495.277779,1506.4
1495.262826,1507
1495.247873,1507.6
1495.232921,1508.2
1495.217968,1508.8
1495.957823,1510.2
1496.491133,1511.4
1496.863624,1512.4
1496.933268,1513.2
1496.918299,1513.8
1498.085393,1514
1505.570412,1514
1513.055357,1514
1513.425745,1515
1514.270407,1516.6
1515.442165,1518.4
1516.786748,1520.4
1517.844612,1522.2
1519.129083,1524.2
1520.153718,1526
1521.291927,1527.8
1522.482143,1529.6
1523.677157,1531.4
1524.987835,1533.4
1526.564087,1535.6
1528.589586,1538.4
1530.566252,1541
1531.979475,1543.2
1533.466729,1545.4
1534.992979,1547.6
1536.4632,1549.8
1537.989155,1552
1539.430398,1554.2
1540.771214,1556.2
1542.316831,1558.4
1543.794385,1560.6
1545.216751,1562.8
1546.626575,1565
1547.934587,1567
1555.049903,1569.2
1562.534352,1571.4
1570.018727,1573.6
1577.503027,1575.8
1578.870329,1577.8
1580.312705,1580
1581.322809,1581.8
1581.958682,1583.2
1582.353871,1584.2
1582.338048,1584.8
1582.322224,1585.2
1582.306401,1585.6
1582.290578,1586.2
1582.274755,1586.8
1582.258932,1587.4
1582.24311,1585.6
1583.028941,1587
1584.188575,1588.8
1585.378341,1590.6
1586.466511,1592.4
1586.547098,1593.2
1586.563037,1594
1586.547171,1594.6
1586.531305,1595
1586.51544,1595.4
1586.499575,1595.8
1586.48371,1596
1586.467845,1596
1586.451981,1596.4
1586.436116,1596.8
1586.420252,1597.2
1587.748284,1597.6
1595.232407,1598
1602.716454,1598.2
1602.700427,1598.4
1602.6844,1598.8
1602.668373,1597
1602.979827,1598
1603.424946,1599.2
1603.870061,1600.4
1604.315171,1601.6
1604.760276,1602.8
1605.205377,1604
1605.650474,1605.2
1606.095566,1606.4
1606.540654,1607.6
1606.985737,1608.8
1607.430816,1610
1607.87589,1611.2
1608.32096,1612.4
1608.766025,1613.6
1609.211086,1614.8
1609.656143,1616
1610.101195,1617.2
1610.546243,1618.4
1610.991286,1619.6
1611.436325,1620.8
1611.881359,1622
1612.326389,1623.2
1612.771414,1624.4
1613.216435,1625.6
1620.079401,1626.8
1627.5632,1628
1635.046925,1629.2
1635.491723,1630.4
1635.936517,1631.6
1636.381306,1632.8
1636.826091,1634
1637.270871,1635.2
1637.715647,1636.4
1638.279577,1637.6
1638.85104,1638.8
1639.356437,1640
1639.770492,1641.2
1640.130148,1642.2
1640.621693,1643.4
1641.095365,1644.6
1641.617712,1645.8
1642.119275,1647
1642.602937,1648.2
1643.296731,1649.6
1644.017242,1651
1644.640886,1652.4
1645.296411,1653.8
1645.949593,1655.2
1646.599515,1656.6
1647.063323,1657.8
1647.661346,1659
1648.230226,1660.2
1648.780909,1661.4
1651.437569,1662.6
1658.921055,1663.6
1666.404466,1664.6
1673.887802,1665.6
1673.871063,1665.6
1671.724917,1664.2
1669.279122,1662.6
1666.719423,1660.8
1664.062232,1659
1661.32,1657
1658.602126,1655
1656.082334,1653.2
1653.592557,1651.6
1651.084321,1649.8
1648.534612,1648
1645.941546,1646.2
1643.280036,1644.4
1640.656089,1642.6
1638.182122,1641
1635.682905,1639.4
1633.129956,1637.6
1630.613247,1635.8
1628.149189,1634.2
1627.10435,1632.6
1627.088079,1630.8
1627.071809,1629
1627.055538,1627.2
1627.039267,1625.2
1627.022997,1623.4
1627.006727,1621.6
1626.990457,1620
1626.974187,1618.6
1626.957917,1617
1626.941647,1615.4
1624.417644,1613.6
1621.92196,1612
1620.219054,1610.4
1620.202852,1610.4
1620.18665,1610.4
1620.170448,1610.4
1620.154246,1610.4
1620.138044,1610.4
1620.121843,1610.4
1620.105642,1610.4
1620.089441,1610.4
1620.07324,1610.4
1620.057039,1610.4
1620.040839,1610.4
1620.024638,1610.4
1620.008438,1610.4
1619.992238,1610.4
1619.976038,1610.4
1619.959838,1609.6
1619.943639,1608
1619.927439,1608
1619.91124,1608
1619.895041,1608
1619.878842,1606.2
1619.862643,1604.4
1619.846444,1602.6
1619.830246,1600.6
1619.814048,1598.6
1619.797849,1596.6
1619.781652,1594.8
1619.765454,1594.8
1619.749256,1594.8
1619.733059,1594.8
1619.716861,1594.8
1619.700664,1594.8
1619.684467,1594.8
1619.66827,1594.8
1619.652074,1594.8
1619.635877,1594.8
1619.619681,1594.8
1619.603484,1594.8
1619.587288,1594.8
1619.571093,1594.8
1619.554897,1594.8
1619.538701,1594.8
1619.522506,1594.8
1619.506311,1594.8
1619.490116,1594.8
1619.473921,1594.8
1619.457726,1594.8
1619.441531,1594.8
1619.425337,1594.8
1619.409143,1594.8
1619.392949,1594.8
1619.376755,1594.8
1619.360561,1594.8
1619.344367,1594.8
1619.328174,1594.8
1619.311981,1594.8
1619.295787,1594.8
1611.779595,1587.8
1604.263477,1580.8
1596.747434,1574
1589.231467,1567.2
1581.715574,1560.4
1574.199757,1553.4
1566.684015,1546.4
1559.168348,1539.4
1551.652757,1532.4
1544.13724,1525.4
1536.621799,1518.4
1529.106432,1511.4
1521.591141,1504.4
1514.075926,1497.4
1506.560785,1491
1499.045719,1483.6
1491.530729,1476.2
1484.015813,1468.8
1476.500973,1461.4
1468.986208,1454
1461.471518,1446.6
1453.956904,1439.2
1446.442364,1431.8
1438.9279,1424.4
1431.41351,1417
1423.899196,1409.6
1416.384957,1402.2
1408.870793,1394.8
1401.356705,1387.4
1393.842691,1380
1386.328753,1372.6
1378.814889,1365.2
1371.301101,1357.8
1363.787388,1350.4
1356.27375,1343
1348.760188,1335.6
1341.2467,1328.2
1333.733288,1320.8
1326.21995,1313.4
1318.706688,1306
1311.193501,1298.6
1303.680389,1291.2
1296.167352,1283.8
1288.654391,1276.4
1281.141504,1269
1273.628693,1261.6
1266.115956,1254.2
1258.603295,1246.8
1251.090709,1239.4
1243.578198,1232
1236.065762,1224.6
1228.553402,1217.2
1221.041116,1209.8
1213.528906,1202.4
1206.016771,1195
1198.50471,1187.6
1190.992725,1180.2
1183.480815,1172.8
1175.968981,1165.4
1168.457221,1158
1160.945536,1150.6
1153.433927,1143.2
1145.922393,1135.8
1138.410933,1128.4
1130.899549,1121
1123.38824,1113.6
1115.877006,1106.2
1108.365848,1098.8
1100.854764,1091.4
1093.343755,1084
1085.832822,1076.6
1078.321964,1069.2
1070.81118,1061.8
1063.300472,1054.4
1055.789839,1047
1048.279281,1039.6
1040.768799,1032.2
1033.258391,1024.8
1025.748058,1017.4
1018.237801,1010
1010.727618,1002.6
1003.217511,995.2
995.707479,987.8
988.1975219,980.4
980.6876399,973
973.177833,965.6
965.6681013,958.2
958.1584446,950.8
950.648863,943.4
943.1393565,936
935.6299251,928.6
928.1205688,921.2
920.6112876,913.8
913.1020815,906.4
905.5929505,899
898.0838945,891.6
890.5749137,884.2
883.0660079,876.8
875.5571773,869.4
868.0484217,862
860.5397412,854.6
853.0311358,847.2
845.5226055,839.8
838.0141503,832.4
830.5057702,825
822.9974651,817.6
815.4892351,810.2
807.9810802,802.8
800.4730004,795.4
792.9649957,788
785.457066,780.6
777.9492115,773.2
770.441432,765.8
762.9337276,758.4
755.4260982,751
747.918544,743.6
740.4110648,736.2
732.9036607,728.8
725.3963316,721.4
717.8890777,714
710.3818988,706.6
702.874795,699.2
695.3677662,691.8
687.8608125,684.4
680.3539339,677
672.8471304,669.6
665.3404019,662.2
657.8337485,654.8
650.3271702,647.4
642.8206669,640
635.3142387,632.6
627.8078856,625.2
620.3016075,617.8
612.7954045,610.4
605.2892765,603
597.7832236,595.6
590.2772458,588.2
582.771343,580.8
575.2655153,573.4
567.7597626,566
560.254085,558.6
552.7484825,551.2
545.242955,543.8
537.7375026,536.4
530.2321252,529
522.7268229,521.6
515.2215956,514.2
507.7164434,506.8
500.2113662,499.4
492.7063641,492
485.2014371,484.6
477.696585,477.2
470.1918081,469.8
462.6871062,462.4
455.1824793,455
447.6779275,447.6
440.1734507,440.2
432.669049,432.8
425.1647223,425.4
417.6604706,418
410.156294,410.6
402.6521924,403.2
395.1481659,395.8
387.6442144,388.4
380.140338,381
372.6365366,373.6
365.1328102,366.2
357.6291589,358.8
350.1255826,351.4
342.6220814,344
335.1186551,336.6
327.615304,329.2
320.1120278,321.8
312.6088267,314.4
305.1057006,307
297.6026495,299.6
290.0996735,292.2
282.5967725,284.8
275.0939465,277.4
267.5911956,270
265.8467429,269
263.9957639,268
262.0728116,266.8
260.4020974,266
258.7471455,265.2
257.0352431,264.2
255.246805,263.2
253.4833698,262.2
251.7455649,261.2
250.0134639,260.2
248.351919,259.4
246.6780623,258.6
244.9700447,257.6
243.2294744,256.6
241.4381482,255.6
241.3169018,254.6
241.3144886,253.6
241.3120755,252.6
241.3096624,251.6
241.3072493,250.6
241.3048362,249.6
241.3024231,248.6
241.3000101,247.6
241.2975971,246.6
241.2951841,245.8
241.2927712,245
241.2903583,244.2
241.2879454,243.2
241.2855325,242.2
241.2831196,241.2
233.7807068,233.8
226.278369,226.4
218.7761062,219
211.2739184,211.6
203.7718057,204.2
196.269768,196.8
188.7678053,189.4
181.2659176,182
173.7641049,174.6
166.2623673,167.2
158.7607047,159.8
151.2591171,152.4
143.7576045,145
136.2561669,137.6
128.7548043,130.2
121.2535168,122.8
113.7523043,115.4
106.2511667,108
98.75010423,100.6
91.24911673,93.2
83.74820424,85.8
76.24736675,78.4
68.74660428,71
61.24591681,63.6
53.74530436,56.2
46.2447669,48.8
38.74430445,41.4
31.24391701,34
23.74360457,26.6
16.24336714,19.2
14.64161273,18.4
12.99271877,17.6
11.31724555,16.8
9.756848686,16
8.200239876,15.2
6.667790286,14.4
5.130263219,13.6
3.595958106,12.8
2.049785131,12
0.60699264,11.4
0,10.8
0,10.2
0,9.6
0,8.8
0,8
0,7.2
0,6.6
0,6
0,5.4
0,4.8
0,4
0,3.2
0,2.4
0,1.8
0,1.2
0,0.6
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.6
0,1
0,1.4
0,1.8
0,2.2
0,2.6
0,3
0,3.4
0,3.8
0,4.2
0,4.6
0,5.2
0,5.8
0,6.4
0,6.8
0,7.2
0,7.6
0,8
0,8.4
0,8.8
0,9.4
0,10
0,10.4
0,10.8
0,11.2
0,11.8
0,12.2
2.320166667,12.8
9.820143465,13.4
17.32004526,14
17.31987206,14.4
17.31969886,14.8
17.31952567,15.4
17.31935247,16
17.31917928,16.6
17.31900609,17.2
17.3188329,17.8
17.31865971,18.4
17.31848652,18.8
17.31831334,19.4
17.31814015,20
17.31796697,20.6
17.31779379,21.2
17.31762061,21.8
17.31744744,22.4
17.31727426,22.8
17.31710109,23.2
17.31692792,23.8
17.31675475,24.4
17.31658158,25
17.31640842,25.6
17.31623525,26.2
17.31606209,26.6
17.31588893,27
17.31571577,27.6
17.31554261,28.2
17.31536946,28.8
20.81569631,29.4
28.31548815,30
35.81520499,30.4
35.81484684,30.8
35.81448869,31.4
35.81413055,32
35.81377241,32.6
35.81341427,33.2
35.81305614,33.8
35.812698,34.2
35.81233988,34.6
35.81198175,35
35.81162363,35.6
35.81126552,36.2
35.81090741,36.8
35.8105493,37.4
35.81019119,37.8
35.80983309,38.2
35.80947499,38.6
35.8091169,39.2
35.8087588,39.8
35.80840072,40.4
35.80804263,41
35.80768455,41.6
35.80732648,42
35.8069684,42.4
35.80661033,42.8
35.80625227,43.4
35.8058942,44
35.80553615,44.6
38.77151142,45
46.27112371,45.4
53.770661,45.8
53.77012329,46.2
53.76958559,46.8
53.76904789,47.4
53.7685102,48
53.76797252,48.4
53.76743484,48.8
53.76689716,49.2
53.76635949,49.8
53.76582183,50.4
53.76528417,51
53.76474652,51.4
53.76420887,51.8
53.76367123,52.2
53.76313359,52.6
53.76259596,53.2
53.76205834,53.8
53.76152072,54.4
53.7609831,55
53.76044549,55.4
53.75990789,55.8
53.75937029,56.2
53.75883269,56.8
53.75829511,57.4
53.75775752,58
53.75721994,58.6
53.75668237,59.2
53.75614481,59.6
56.86277391,60
64.36220528,60.6
71.86156166,61.2
71.86084305,61.6
71.86012444,62.2
71.85940584,62.6
71.85868724,63
71.85796865,63.4
71.85725008,64
71.8565315,64.6
71.85581294,65.2
71.85509438,65.8
71.85437583,66.4
71.85365728,66.8
71.85293875,67.2
71.85222022,67.8
71.8515017,68.4
71.85078318,69
71.85006467,69.6
71.84934617,70.2
71.84862768,70.6
71.84790919,71
71.84719071,71.6
71.84647224,72.2
71.84575378,72.8
71.84503532,73.4
71.84431687,74
71.84359843,74.4
71.84287999,74.8
71.84216156,75.4
74.96727647,76
82.4665268,76.6
89.96570214,77.2
89.96480248,77.6
89.96390283,78
89.96300319,78.4
89.96210356,79
89.96120394,79.6
89.96030433,80.2
89.95940473,80.8
89.95850513,81.2
89.95760555,81.6
89.95670597,82
89.9558064,82.6
89.95490684,83.2
89.9540073,83.8
89.95310776,84.2
89.95220822,84.6
89.9513087,85
89.95040919,85.4
89.94950969,86
89.94861019,86.6
89.9477107,87.2
89.94681123,87.6
89.94591176,88.2
89.9450123,88.6
89.94411285,89
89.94321341,89.6
89.94231398,90.2
89.94141455,90.8
92.91201514,91.2
100.411086,91.6
107.9100819,92
107.9090028,92.6
107.9079237,93
107.9068446,93.6
107.9057656,94
107.9046865,94.6
107.9036075,95.2
107.9025284,95.6
107.9014494,96
107.9003704,96.6
107.8992914,97.2
107.8982124,97.8
107.8971334,98.4
107.8960544,98.8
107.8949755,99.2
107.8938965,99.6
107.8928176,100.2
107.8917387,100.8
107.8906597,101.4
107.8895808,102
107.8885019,102.4
107.8874231,102.8
107.8863442,103.2
107.8852653,103.8
107.8841865,104.4
107.8831076,105
107.8820288,105.4
107.88095,105.8
110.9600378,106.2
118.4589282,106.6
125.9577436,107.2
125.9564841,107.8
125.9552245,108.4
125.9539649,109
125.9527054,109.4
125.9514459,109.8
125.9501864,110.2
125.9489269,110.8
125.9476674,111.4
125.9464079,112
125.9451484,112.6
125.943889,113
125.9426295,113.4
125.9413701,113.8
125.9401107,114.4
125.9388513,115
125.9375919,115.6
125.9363325,116
125.9350732,116.4
125.9338138,116.8
125.9325545,117.2
125.9312952,117.6
125.9300358,118.2
125.9287765,118.8
125.9275173,119.4
125.926258,119.8
125.9249987,120.2
125.9237395,120.6
128.7446469,121.2
136.2433595,121.6
143.741997,122
143.7405596,122.4
143.7391222,122.8
143.7376848,123.2
143.7362474,123.6
143.7348101,124.2
143.7333727,124.8
143.7319354,125.4
143.7304981,126
143.7290608,126.4
143.7276235,126.8
143.7261862,127.2
143.7247489,127.8
143.7233117,128.4
143.7218744,129
143.7204372,129.6
143.719,130
143.7175628,130.4
143.7161257,130.8
143.7146885,131.4
143.7132514,132
143.7118142,132.6
143.7103771,133
143.70894,133.4
143.7075029,133.8
143.7060658,134.2
143.7046288,134.8
143.7031917,135.4
146.418588,136
153.9171238,136.6
161.4155847,137
161.4139705,137.4
161.4123564,137.8
161.4107423,138.4
161.4091281,139
161.4075141,139.6
161.4059,140.2
161.4042859,140.6
161.4026719,141
161.4010578,141.4
161.3994438,142
161.3978298,142.6
161.3962159,143.2
161.3946019,143.8
161.392988,144.2
161.391374,144.6
161.3897601,145
161.3881462,145.4
161.3865323,146
161.3849185,146.6
161.3833046,147.2
161.3816908,147.6
161.380077,148
161.3784632,148.4
161.3768494,149
161.3752356,149.6
161.3736219,150.2
161.3720081,150.8
164.1288944,151.2
171.6272531,151.6
179.1255368,152
179.1237456,152.6
179.1219544,153.2
179.1201631,153.8
179.1183719,154.4
179.1165807,154.8
179.1147896,155.2
179.1129984,155.6
179.1112073,156
179.1094162,156.6
179.1076251,157
179.105834,157.4
179.104043,157.8
179.1022519,158.2
179.1004609,158.6
179.0986699,159.2
179.0968789,159.8
179.0950879,160.4
179.093297,161
179.0915061,161.4
179.0897151,161.8
179.0879242,162.2
179.0861334,162.6
179.0843425,163.2
179.0825517,163.6
179.0807608,164
179.07897,164.6
179.0771792,165
181.7547218,165.4
189.2529043,165.8
196.7510117,166.4
196.7490442,167
196.7470767,167.6
196.7451093,168.2
196.7431418,168.6
196.7411744,169
196.739207,169.4
196.7372396,170
196.7352722,170.6
196.7333048,171.2
196.7313375,171.8
196.7293702,172.2
196.7274029,172.6
196.7254356,173
196.7234684,173.6
196.7215011,174.2
196.7195339,174.8
196.7175667,175.4
196.7155996,175.8
196.7136324,176.2
196.7116653,176.6
196.7096981,177.2
196.707731,177.8
196.705764,178.4
196.7037969,179
196.7018299,179.4
196.6998629,179.8
196.6978959,180.2
199.5332622,180.8
207.0312669,181.4
214.5291966,182
214.5270513,182.4
214.524906,182.8
214.5227608,183.2
214.5206155,183.6
214.5184703,184.2
214.5163251,184.8
214.51418,185.4
214.5120348,186
214.5098897,186.4
214.5077446,186.8
214.5055995,187.2
214.5034545,187.8
214.5013094,188.4
214.4991644,189
214.4970194,189.6
214.4948745,190.2
214.4927295,190.6
214.4905846,191
214.4884397,191.6
214.4862948,192.2
214.4841499,192.8
214.4820051,193.4
214.4798603,194
214.4777155,194.4
214.4755707,194.8
214.4734259,195.4
214.4712812,196
217.4323032,196.4
224.9301288,197
232.4278795,197.6
232.4255553,198
232.423231,198.4
