k,gP1,gP2,dA1,dA2,dB1,dB2,dC1,dC2,sBY,sSL,xFC1,xFC2,xFD1,xFD2,bF,bF_actual,s_actual,xFD1_xFC2,xFD1_xFC2_actual,solar_radiation,pSL
7117,0.0,0.0,1.0425531914893618,0.9800000000000001,0.6382978723404256,0.6,7.659574468085108,7.2,0.0,0.0,0.0,0.0,9.936622906292442,9.340425531914896,2198.8326016866718,2412.96,0.0,9.936622906292442,12.1,-1.1,7.8
7118,0.0,0.0,1.0744680851063828,1.01,0.6382978723404256,0.6,8.829787234042552,8.3,0.0,0.0,0.0,0.0,11.215482118605703,10.542553191489361,2198.6434781520934,2412.96,0.0,11.215482118605703,13.1,-1.3,7.8
7119,0.0,0.0,1.0425531914893618,0.9800000000000001,0.6382978723404256,0.6,10.212765957446809,9.6,0.0,0.0,0.0,0.0,12.652784065187866,11.893617021276594,2198.4303997741954,2412.96,0.0,12.652784065187866,14.1,-1.4,7.8
7120,0.0,0.0,0.9787234042553191,0.9199999999999999,0.6382978723404256,0.6,7.234042553191489,6.8,0.0,0.0,0.0,0.0,9.416025350837483,8.851063829787233,2198.2712675879484,2412.96,0.0,9.416025350837483,13.2,-1.5,7.8
7121,0.0,0.0,0.9893617021276597,0.93,0.6382978723404256,0.6,7.234042553191489,6.8,0.0,0.0,0.0,0.0,9.427342688999548,8.861702127659575,2198.1119469385308,2412.96,0.0,9.427342688999548,11.1,-1.5,7.8
7122,0.0,0.0,0.9893617021276597,0.93,0.6382978723404256,0.6,7.446808510638298,7.0,0.0,0.0,0.0,0.0,9.653689452240833,9.074468085106384,2197.9488540023794,2412.96,0.0,9.653689452240833,11.0,-1.0,7.8
7123,0.0,0.0,1.0212765957446808,0.96,0.6382978723404256,0.6,8.191489361702128,7.699999999999999,0.0,0.0,0.0,0.0,10.479855138071525,9.851063829787233,2197.771991801224,2412.96,0.0,10.479855138071525,11.1,-0.5,7.8
7124,0.0,0.0,1.5957446808510638,1.5,0.6382978723404256,0.6,9.042553191489361,8.5,0.0,0.0,0.0,0.0,11.99637845178814,11.27659574468085,2197.5698543883686,2412.96,0.0,11.99637845178814,13.1,-0.3,7.8
7125,0.0,0.0,1.6382978723404256,1.54,0.6382978723404256,0.6,8.829787234042552,8.3,0.0,0.0,0.0,0.0,11.81530104119511,11.106382978723403,2197.370735134494,2412.96,0.0,11.81530104119511,13.1,-0.6,7.8
7126,0.0,0.0,1.6170212765957446,1.52,0.6382978723404256,0.6,7.127659574468084,6.7,0.0,0.0,0.0,0.0,9.981892258940695,9.382978723404253,2197.2021728927766,2412.96,1.0,9.981892258940695,12.1,-1.2,7.8
7127,0.0,0.0,1.5957446808510638,1.5,0.6382978723404256,0.6,7.234042553191489,6.8,0.0,0.0,0.0,0.0,10.07243096423721,9.468085106382977,2197.0321018412,2412.96,0.0,10.07243096423721,12.1,-1.2,7.8
7128,0.0,0.0,1.521276595744681,1.4300000000000002,0.6382978723404256,0.6,7.659574468085108,7.2,0.0,0.0,0.0,0.0,10.445903123585335,9.819148936170215,2196.8558064237054,2412.96,0.0,10.445903123585335,12.1,-1.5,7.8
7129,0.0,0.0,1.574468085106383,1.48,0.6382978723404256,0.6,8.723404255319148,8.2,0.0,0.0,0.0,0.0,11.634223630602081,10.936170212765957,2196.659705840722,2412.96,0.0,11.634223630602081,13.1,-1.4,7.8
7130,0.0,0.0,1.8723404255319152,1.7600000000000002,0.6382978723404256,0.6,9.255319148936168,8.7,0.0,0.0,0.0,0.0,12.516976007243095,11.765957446808509,2196.4488929142285,2412.96,0.0,12.516976007243095,14.1,-1.4,7.8
7131,0.0,0.0,1.521276595744681,1.4300000000000002,0.6382978723404256,0.6,10.106382978723405,9.5,0.0,0.0,0.0,0.0,13.048890900860117,12.26595744680851,2196.2292149503214,2412.96,-1.0,13.048890900860117,15.199999999999998,-1.6,7.8
7132,0.0,0.0,2.2659574468085104,2.13,0.6382978723404256,0.6,7.127659574468084,6.7,0.0,0.0,0.0,0.0,10.672249886826616,10.03191489361702,2196.0491478896593,2412.96,0.0,10.672249886826616,12.1,-1.4,7.8
7133,0.0,0.0,1.7021276595744683,1.6,0.6382978723404256,0.6,7.340425531914894,6.9,0.0,0.0,0.0,0.0,10.298777727478498,9.680851063829788,2195.8753055450534,2412.96,0.0,10.298777727478498,12.0,-0.4,7.8
7134,0.0,0.0,0.9893617021276597,0.93,0.6382978723404256,0.6,7.872340425531915,7.4,0.0,0.0,0.0,0.0,10.106382978723405,9.5,2195.7046699534358,2412.96,0.0,10.106382978723405,11.0,0.9,7.8
7135,0.0,0.0,1.0212765957446808,0.96,0.6382978723404256,0.6,8.936170212765958,8.4,0.0,0.0,0.0,0.0,11.272068809416028,10.595744680851066,2195.5146064352753,2412.96,0.0,11.272068809416028,13.1,0.8,7.8
7136,0.0,0.0,2.0851063829787235,1.9600000000000002,0.6382978723404256,0.6,9.042553191489361,8.5,0.0,0.0,0.0,0.0,12.516976007243096,11.76595744680851,2195.303794653881,2412.96,0.0,12.516976007243096,16.2,-0.1,7.8
7137,0.0,0.0,6.776595744680852,6.37,0.6382978723404256,0.6,7.127659574468084,6.7,0.0,0.0,0.0,0.0,15.470801267541875,14.542553191489361,2195.043752662294,2412.96,0.0,15.470801267541875,15.199999999999998,-0.3,7.8
7138,0.0,0.0,5.638297872340425,5.3,0.6382978723404256,0.6,7.234042553191489,6.8,0.0,0.0,0.0,0.0,14.373019465821638,13.51063829787234,2194.8020072941113,2412.96,0.0,14.373019465821638,15.199999999999998,-0.4,7.8
7139,0.0,0.0,5.978723404255319,5.62,0.6382978723404256,0.6,7.446808510638298,7.0,0.0,0.0,0.0,0.0,14.96152105024898,14.063829787234042,2194.550453807933,2412.96,0.0,14.96152105024898,16.2,-0.9,7.8
7140,0.0,0.0,3.2659574468085104,3.07,0.6382978723404256,0.6,8.829787234042552,8.3,0.0,0.0,0.0,0.0,13.546853779990945,12.734042553191488,2194.322478361146,2412.96,-1.0,13.546853779990945,14.1,-1.0,7.81
7141,0.0,0.0,0.9787234042553191,0.9199999999999999,0.6382978723404256,0.6,9.255319148936168,8.7,0.0,0.0,0.0,0.0,11.566319601629694,10.872340425531913,2194.127512045307,2412.96,0.0,11.566319601629694,13.1,-0.7,7.81
7142,0.0,0.0,2.1170212765957444,1.9899999999999998,0.6382978723404256,0.6,10.212765957446809,9.6,0.0,0.0,0.0,0.0,13.79583521955636,12.96808510638298,2193.8953873308024,2412.96,0.0,13.79583521955636,15.1,-0.4,7.81
7143,0.0,0.0,2.0744680851063833,1.9500000000000002,0.6382978723404256,0.6,7.0212765957446805,6.6,0.0,0.0,0.0,0.0,10.355364418288818,9.73404255319149,2193.7206040284436,2412.96,0.0,10.355364418288818,12.1,-0.2,7.81
7144,0.0,0.0,2.0531914893617023,1.9300000000000002,0.6382978723404256,0.6,7.872340425531915,7.4,0.0,0.0,0.0,0.0,11.238116794929832,10.563829787234042,2193.5311083612573,2412.96,0.0,11.238116794929832,13.1,-0.1,7.81
7145,0.0,0.0,0.9893617021276597,0.93,0.6382978723404256,0.6,8.085106382978722,7.599999999999999,0.0,0.0,0.0,0.0,10.33272974196469,9.712765957446807,2193.356702667783,2412.96,0.0,10.33272974196469,12.1,0.0,7.81
7146,0.0,0.0,0.9361702127659576,0.8800000000000001,0.6382978723404256,0.6,11.170212765957446,10.5,0.0,0.0,0.0,0.0,13.558171118153009,12.74468085106383,2193.1285397924444,2412.96,0.0,13.558171118153009,14.1,0.0,7.81
7147,0.0,0.0,1.0000000000000002,0.9400000000000002,0.6382978723404256,0.6,10.319148936170212,9.7,0.0,0.0,0.0,0.0,12.720688094160252,11.957446808510637,2192.914335195668,2412.96,0.0,12.720688094160252,14.2,-0.1,7.81
7148,0.0,0.0,1.0744680851063828,1.01,0.6382978723404256,0.6,9.361702127659575,8.8,0.0,0.0,0.0,0.0,11.781349026708918,11.074468085106384,2192.715786464221,2412.96,0.0,11.781349026708918,13.1,-0.6,7.81
7149,0.0,0.0,1.0000000000000002,0.9400000000000002,0.6382978723404256,0.6,7.127659574468084,6.7,0.0,0.0,0.0,0.0,9.325486645540968,8.76595744680851,2192.558168971009,2412.96,0.0,9.325486645540968,11.1,-0.8,7.81
7150,0.0,0.0,1.2446808510638296,1.17,0.6382978723404256,0.6,7.446808510638298,7.0,0.0,0.0,0.0,0.0,9.925305568130375,9.329787234042552,2192.390554653371,2412.96,0.0,9.925305568130375,11.1,-0.9,7.81
7151,0.0,0.0,1.0106382978723403,0.9499999999999998,0.6382978723404256,0.6,7.553191489361701,7.1,0.0,0.0,0.0,0.0,9.789497510185603,9.202127659574467,2192.22520397098,2412.96,0.0,9.789497510185603,12.1,-0.9,7.81
7152,0.0,0.0,1.6382978723404256,1.54,0.6382978723404256,0.6,9.255319148936168,8.7,0.0,0.0,0.0,0.0,12.26799456767768,11.531914893617019,2192.0185451696484,2412.96,0.0,12.26799456767768,13.1,0.0,7.81
7153,0.0,0.0,1.574468085106383,1.48,0.6382978723404256,0.6,10.000000000000002,9.4,0.0,0.0,0.0,0.0,12.992304210049797,12.212765957446809,2191.7998147476023,2412.96,1.0,12.992304210049797,14.2,-0.1,7.81
7154,0.0,0.0,1.6702127659574466,1.5699999999999998,0.6382978723404256,0.6,7.127659574468084,6.7,0.0,0.0,0.0,0.0,10.038478949751019,9.436170212765957,2191.6303149652917,2412.96,0.0,10.038478949751019,11.1,-0.1,7.81
7155,0.0,0.0,1.9787234042553195,1.86,0.6382978723404256,0.6,7.234042553191489,6.8,0.0,0.0,0.0,0.0,10.479855138071525,9.851063829787233,2191.4534590826756,2412.96,-1.0,10.479855138071525,11.1,0.0,7.81
7156,0.0,0.0,1.6063829787234043,1.51,0.6382978723404256,0.6,7.446808510638298,7.0,0.0,0.0,0.0,0.0,10.310095065640562,9.691489361702127,2191.2794327114557,2412.96,-1.0,10.310095065640562,12.1,0.0,7.81
7157,0.0,0.0,1.0425531914893618,0.9800000000000001,0.6382978723404256,0.6,9.361702127659575,8.8,0.0,0.0,0.0,0.0,11.747397012222725,11.042553191489363,2191.0814514818194,2412.96,0.0,11.747397012222725,13.1,-0.1,7.81
7158,0.0,0.0,1.0638297872340425,1.0,0.6382978723404256,0.6,9.574468085106382,9.0,0.0,0.0,0.0,0.0,11.99637845178814,11.27659574468085,2190.8793207595045,2412.96,0.0,11.99637845178814,13.2,-0.1,7.81
7159,0.0,0.0,1.0425531914893618,0.9800000000000001,0.6382978723404256,0.6,8.723404255319148,8.2,0.0,0.0,0.0,0.0,11.068356722498867,10.404255319148936,2190.692657268142,2412.96,0.0,11.068356722498867,12.1,-0.3,7.81
7160,0.0,0.0,1.0106382978723403,0.9499999999999998,0.6382978723404256,0.6,7.127659574468084,6.7,0.0,0.0,0.0,0.0,9.336803983703032,8.776595744680849,2190.5348531757563,2385.54,0.0,9.336803983703032,11.1,-0.4,7.81
7161,0.0,0.0,0.9574468085106385,0.9,0.6382978723404256,0.6,7.446808510638298,7.0,0.0,0.0,0.0,0.0,9.619737437754639,9.042553191489361,2190.3723336836074,2385.54,0.0,9.619737437754639,11.1,-0.2,7.81
7162,0.0,0.0,1.0425531914893618,0.9800000000000001,0.6382978723404256,0.6,7.553191489361701,7.1,0.0,0.0,0.0,0.0,9.823449524671798,9.23404255319149,2190.206419152529,2385.54,0.0,9.823449524671798,11.1,0.3,7.81
7163,0.0,0.0,1.0531914893617023,0.99,0.6382978723404256,0.6,8.617021276595743,8.1,0.0,0.0,0.0,0.0,10.966500679040289,10.308510638297872,2190.0214539347926,2385.54,-1.0,10.966500679040289,13.2,0.7,7.81
7164,0.0,0.0,1.0319148936170213,0.97,0.6382978723404256,0.6,9.574468085106382,9.0,0.0,0.0,0.0,0.0,11.962426437301945,11.244680851063828,2189.819890139384,2385.54,0.0,11.962426437301945,13.2,0.9,7.81
7165,0.0,0.0,0.9468085106382977,0.89,0.6382978723404256,0.6,9.148936170212766,8.6,0.0,0.0,0.0,0.0,11.419194205522862,10.73404255319149,2189.6273804160683,2385.54,0.0,11.419194205522862,14.2,1.1,7.81
7166,0.0,0.0,3.2872340425531914,3.09,0.6382978723404256,0.6,7.234042553191489,6.8,0.0,0.0,0.0,0.0,11.87188773200543,11.159574468085104,2189.427325993154,2385.54,0.0,11.87188773200543,11.1,0.9,7.81
7167,0.0,0.0,3.25531914893617,3.06,0.6382978723404256,0.6,7.340425531914894,6.9,0.0,0.0,0.0,0.0,11.951109099139881,11.23404255319149,2189.225951414176,2385.54,0.0,11.951109099139881,13.1,0.5,7.81
7168,0.0,0.0,4.276595744680852,4.0200000000000005,0.6382978723404256,0.6,7.76595744680851,7.3,0.0,0.0,0.0,0.0,13.490267089180623,12.680851063829786,2188.998924403405,2385.54,0.0,13.490267089180623,14.2,0.0,7.81
7169,0.0,0.0,3.957446808510639,3.72,0.6382978723404256,0.6,9.042553191489361,8.5,0.0,0.0,0.0,0.0,14.508827523766412,13.638297872340427,2188.754921612418,2385.54,0.0,14.508827523766412,16.2,0.5,7.81
7170,0.0,0.0,1.6702127659574466,1.5699999999999998,0.6382978723404256,0.6,8.936170212765958,8.4,0.0,0.0,0.0,0.0,11.962426437301948,11.244680851063832,2188.5533590835416,2385.54,0.0,11.962426437301948,13.1,0.3,7.69
7171,0.0,0.0,1.0000000000000002,0.9400000000000002,0.6382978723404256,0.6,7.127659574468084,6.7,0.0,0.0,0.0,0.0,9.325486645540968,8.76595744680851,2188.3957457527567,2385.54,0.0,9.325486645540968,11.1,0.0,7.69
7172,0.0,0.0,1.0000000000000002,0.9400000000000002,0.6382978723404256,0.6,7.234042553191489,6.8,0.0,0.0,0.0,0.0,9.438660027161612,8.872340425531915,2188.2362463565582,2385.54,0.0,9.438660027161612,11.1,-0.3,7.69
7173,0.0,0.0,1.0425531914893618,0.9800000000000001,0.6382978723404256,0.6,7.553191489361701,7.1,0.0,0.0,0.0,0.0,9.823449524671798,9.23404255319149,2188.070333961567,2385.54,0.0,9.823449524671798,11.1,-0.1,7.69
7174,0.0,0.0,1.0106382978723403,0.9499999999999998,0.6382978723404256,0.6,8.51063829787234,8.0,0.0,0.0,0.0,0.0,10.808057944771388,10.159574468085106,2187.888011592154,2385.54,0.0,10.808057944771388,12.2,0.0,7.69
7175,0.0,0.0,1.0425531914893618,0.9800000000000001,0.6382978723404256,0.6,9.042553191489361,8.5,0.0,0.0,0.0,0.0,11.407876867360796,10.723404255319148,2187.6956924230194,2385.54,0.0,11.407876867360796,13.2,0.2,7.69
7176,0.0,0.0,0.9468085106382977,0.89,0.6382978723404256,0.6,10.425531914893618,9.8,0.0,0.0,0.0,0.0,12.777274784970576,12.010638297872342,2187.4805501475776,2385.54,0.0,12.777274784970576,13.2,0.8,7.69
7177,0.0,0.0,1.106382978723404,1.04,0.6382978723404256,0.6,7.0212765957446805,6.6,0.0,0.0,0.0,0.0,9.325486645540968,8.76595744680851,2187.3229378896017,2385.54,0.0,9.325486645540968,11.1,0.6,7.69
7178,0.0,0.0,1.127659574468085,1.06,0.6382978723404256,0.6,7.234042553191489,6.8,0.0,0.0,0.0,0.0,9.574468085106382,9.0,2187.161176098579,2385.54,0.0,9.574468085106382,11.1,0.3,7.69
7179,0.0,0.0,1.0638297872340425,1.0,0.6382978723404256,0.6,7.446808510638298,7.0,0.0,0.0,0.0,0.0,9.732910819375283,9.148936170212766,2186.9967737570796,2385.54,0.0,9.732910819375283,11.1,0.0,7.69
7180,0.0,0.0,1.127659574468085,1.06,0.6382978723404256,0.6,8.51063829787234,8.0,0.0,0.0,0.0,0.0,10.932548664554096,10.27659574468085,2186.812377615897,2385.54,0.0,10.932548664554096,12.1,-0.4,7.69
7181,0.0,0.0,2.6489361702127656,2.4899999999999998,0.6382978723404256,0.6,8.723404255319148,8.2,0.0,0.0,0.0,0.0,12.777274784970574,12.01063829787234,2186.59723622377,2385.54,0.0,12.777274784970574,14.1,-1.0,7.69
7182,0.0,0.0,2.7021276595744683,2.54,0.6382978723404256,0.6,8.723404255319148,8.2,0.0,0.0,0.0,0.0,12.833861475780894,12.063829787234042,2186.3811519352707,2385.54,0.0,12.833861475780894,14.2,-1.2,7.69
7183,0.0,0.0,2.638297872340426,2.48,0.6382978723404256,0.6,7.0212765957446805,6.6,0.0,0.0,0.0,0.0,10.955183340878225,10.297872340425531,2186.196379165104,2385.54,0.0,10.955183340878225,12.1,-1.3,7.69
7184,0.0,0.0,1.521276595744681,1.4300000000000002,0.6382978723404256,0.6,7.340425531914894,6.9,0.0,0.0,0.0,0.0,10.106382978723406,9.500000000000002,2186.025753252413,2385.54,0.0,10.106382978723406,11.1,-1.0,7.69
7185,0.0,0.0,1.7659574468085106,1.6600000000000001,0.6382978723404256,0.6,7.76595744680851,7.3,0.0,0.0,0.0,0.0,10.819375282933454,10.170212765957446,2185.843244305277,2385.54,-1.0,10.819375282933454,11.1,-0.6,7.69
7186,0.0,0.0,1.574468085106383,1.48,0.6382978723404256,0.6,8.936170212765958,8.4,0.0,0.0,0.0,0.0,11.86057039384337,11.148936170212767,2185.643382288802,2385.54,0.0,11.86057039384337,13.2,-1.2,7.69
7187,0.0,0.0,1.0106382978723403,0.9499999999999998,0.6382978723404256,0.6,9.893617021276595,9.3,0.0,0.0,0.0,0.0,12.279311905839746,11.542553191489361,2185.436541446989,2385.54,0.0,12.279311905839746,13.2,-1.1,7.69
7188,0.0,0.0,1.0000000000000002,0.9400000000000002,0.6382978723404256,0.6,7.0212765957446805,6.6,0.0,0.0,0.0,0.0,9.212313263920327,8.659574468085108,2185.2808174560487,2385.54,0.0,9.212313263920327,11.1,-1.5,7.69
7189,0.0,0.0,0.9893617021276597,0.93,0.6382978723404256,0.6,7.234042553191489,6.8,0.0,0.0,0.0,0.0,9.427342688999548,8.861702127659575,2185.121509797081,2385.54,0.0,9.427342688999548,11.1,-1.8,7.69
7190,0.0,0.0,0.9893617021276597,0.93,0.6382978723404256,0.6,8.191489361702128,7.699999999999999,0.0,0.0,0.0,0.0,10.445903123585333,9.819148936170214,2184.9452262901787,2385.54,0.0,10.445903123585333,12.2,-1.4,7.69
7191,0.0,0.0,1.0000000000000002,0.9400000000000002,0.6382978723404256,0.6,9.361702127659575,8.8,0.0,0.0,0.0,0.0,11.702127659574469,11.0,2184.748005883959,2385.54,0.0,11.702127659574469,13.2,-1.5,7.69
7192,0.0,0.0,1.0106382978723403,0.9499999999999998,0.6382978723404256,0.6,10.000000000000002,9.4,0.0,0.0,0.0,0.0,12.39248528746039,11.648936170212767,2184.5392797144955,2385.54,0.0,12.39248528746039,13.2,-1.6,7.69
7193,0.0,0.0,1.0851063829787235,1.02,0.6382978723404256,0.6,8.936170212765958,8.4,0.0,0.0,0.0,0.0,11.339972838388412,10.659574468085108,2184.348095627909,2385.54,-1.0,11.339972838388412,12.2,-1.8,7.69
7194,0.0,0.0,0.9680851063829786,0.9099999999999999,0.6382978723404256,0.6,7.127659574468084,6.7,0.0,0.0,0.0,0.0,9.291534631054775,8.734042553191488,2184.1910523692954,2385.54,0.0,9.291534631054775,11.1,-1.3,7.69
7195,0.0,0.0,1.0744680851063828,1.01,0.6382978723404256,0.6,7.340425531914894,6.9,0.0,0.0,0.0,0.0,9.631054775916704,9.053191489361703,2184.0283505986445,2385.54,0.0,9.631054775916704,11.1,-0.7,7.69
7196,0.0,0.0,1.0638297872340425,1.0,0.6382978723404256,0.6,7.659574468085108,7.2,0.0,0.0,0.0,0.0,9.95925758261657,9.361702127659575,2183.8601789439167,2385.54,0.0,9.95925758261657,11.1,-0.3,7.69
7197,0.0,0.0,1.8191489361702131,1.7100000000000002,0.6382978723404256,0.6,8.936170212765958,8.4,0.0,0.0,0.0,0.0,12.120869171570847,11.393617021276597,2183.655980597545,2385.54,0.0,12.120869171570847,13.2,-0.1,7.69
7198,0.0,0.0,1.7446808510638296,1.64,0.6382978723404256,0.6,9.680851063829788,9.1,0.0,0.0,0.0,0.0,12.833861475780896,12.063829787234043,2183.439899250301,2385.54,0.0,12.833861475780896,14.2,-0.4,7.69
7199,0.0,0.0,1.0531914893617023,0.99,0.6382978723404256,0.6,8.723404255319148,8.2,0.0,0.0,0.0,0.0,11.079674060660931,10.414893617021276,2183.2530545760574,2385.54,0.0,11.079674060660931,14.2,-0.5,7.69
7200,0.0,0.0,1.0638297872340425,1.0,0.6382978723404256,0.6,7.234042553191489,6.8,0.0,0.0,0.0,0.0,9.506564056133996,8.936170212765957,2183.0924285887336,2385.54,0.0,9.506564056133996,11.1,-0.5,7.0
7201,0.0,0.0,1.0744680851063828,1.01,0.6382978723404256,0.6,7.446808510638298,7.0,0.0,0.0,0.0,0.0,9.744228157537346,9.159574468085106,2182.927841693679,2385.54,0.0,9.744228157537346,11.1,-0.6,7.0
7202,0.0,0.0,1.0212765957446808,0.96,0.6382978723404256,0.6,8.297872340425533,7.800000000000001,0.0,0.0,0.0,0.0,10.593028519692169,9.957446808510639,2182.7491082905094,2385.54,0.0,10.593028519692169,11.0,-0.5,7.0
7203,0.0,0.0,1.0000000000000002,0.9400000000000002,0.6382978723404256,0.6,9.148936170212766,8.6,0.0,0.0,0.0,0.0,11.475780896333184,10.787234042553193,2182.555662526462,2385.54,0.0,11.475780896333184,13.1,-0.9,7.0
7204,0.0,0.0,0.9787234042553191,0.9199999999999999,0.6382978723404256,0.6,8.936170212765958,8.4,0.0,0.0,0.0,0.0,11.22679945676777,10.553191489361705,2182.36636664652,2385.54,0.0,11.22679945676777,13.1,-0.6,7.0
7205,0.0,0.0,1.6170212765957446,1.52,0.6382978723404256,0.6,7.234042553191489,6.8,0.0,0.0,0.0,0.0,10.09506564056134,9.48936170212766,2182.1959331861435,2385.54,0.0,10.09506564056134,11.7,-0.6,7.0
7206,0.0,0.0,1.574468085106383,1.48,0.6382978723404256,0.6,7.340425531914894,6.9,0.0,0.0,0.0,0.0,10.162969669533727,9.553191489361703,2182.0243681623847,2385.54,0.0,10.162969669533727,12.1,-0.7,7.0
7207,0.0,0.0,1.5425531914893615,1.45,0.7446808510638298,0.7,8.191489361702128,7.699999999999999,0.0,0.0,0.0,0.0,11.147578089633319,10.47872340425532,2181.836393169856,2385.54,0.0,11.147578089633319,12.1,-1.0,7.0
7208,0.0,0.0,1.4361702127659577,1.35,0.7446808510638298,0.7,9.46808510638298,8.9,0.0,0.0,0.0,0.0,12.39248528746039,11.648936170212767,2181.627669912005,2385.54,0.0,12.39248528746039,13.2,-0.9,7.0
7209,0.0,0.0,2.5531914893617023,2.4,0.7446808510638298,0.7,9.361702127659575,8.8,0.0,0.0,0.0,0.0,13.467632412856496,12.659574468085106,2181.4010277441207,2385.54,0.0,13.467632412856496,14.2,-0.7,7.0
7210,0.0,0.0,2.6489361702127656,2.4899999999999998,0.7446808510638298,0.7,10.106382978723405,9.5,0.0,0.0,0.0,0.0,14.361702127659573,13.499999999999998,2181.1594846409653,2385.54,0.0,14.361702127659573,15.199999999999998,-0.5,7.0
7211,0.0,0.0,1.5425531914893615,1.45,0.7446808510638298,0.7,7.127659574468084,6.7,0.0,0.0,0.0,0.0,10.01584427342689,9.414893617021276,2180.99037274359,2385.54,0.0,10.01584427342689,11.1,-0.3,7.0
7212,0.0,0.0,1.425531914893617,1.34,0.7446808510638298,0.7,7.340425531914894,6.9,0.0,0.0,0.0,0.0,10.117700316885468,9.51063829787234,2180.8195634146023,2385.54,0.0,10.117700316885468,12.1,-0.1,7.0
7213,0.0,0.0,1.4468085106382977,1.3599999999999999,0.7446808510638298,0.7,7.553191489361701,7.1,0.0,0.0,0.0,0.0,10.366681756450882,9.744680851063828,2180.644604565765,2385.54,0.0,10.366681756450882,12.1,-0.6,7.0
7214,0.0,0.0,2.202127659574468,2.07,0.7446808510638298,0.7,9.148936170212766,8.6,0.0,0.0,0.0,0.0,12.867813490267089,12.095744680851064,2180.427960362989,2385.54,0.0,12.867813490267089,13.2,-0.7,7.0
7215,0.0,0.0,1.6914893617021278,1.59,0.7446808510638298,0.7,8.936170212765958,8.4,0.0,0.0,0.0,0.0,12.09823449524672,11.372340425531917,2180.224142693441,2385.54,0.0,12.09823449524672,14.2,-0.7,7.0
7216,0.0,0.0,1.7127659574468086,1.61,0.7446808510638298,0.7,8.723404255319148,8.2,0.0,0.0,0.0,0.0,11.894522408329559,11.180851063829786,2180.0237204291598,2385.54,0.0,11.894522408329559,12.1,-1.2,7.0
7217,0.0,0.0,1.0000000000000002,0.9400000000000002,0.7446808510638298,0.7,7.234042553191489,6.8,0.0,0.0,0.0,0.0,9.551833408782253,8.97872340425532,2179.8623431819597,2385.54,0.0,9.551833408782253,11.1,-1.0,7.0
7218,0.0,0.0,1.0000000000000002,0.9400000000000002,0.7446808510638298,0.7,7.446808510638298,7.0,0.0,0.0,0.0,0.0,9.77818017202354,9.191489361702128,2179.6971936500827,2385.54,0.0,9.77818017202354,11.1,-0.7,7.0
7219,0.0,0.0,1.0106382978723403,0.9499999999999998,0.7446808510638298,0.7,7.659574468085108,7.2,0.0,0.0,0.0,0.0,10.015844273426891,9.414893617021278,2179.5280832149983,2385.54,0.0,10.015844273426891,12.1,-0.7,7.0
7220,0.0,0.0,1.127659574468085,1.06,0.7446808510638298,0.7,9.680851063829788,9.1,0.0,0.0,0.0,0.0,12.290629244001812,11.553191489361701,2179.3210598661817,2385.54,0.0,12.290629244001812,13.2,-0.7,7.0
7221,0.0,0.0,1.0638297872340425,1.0,0.7446808510638298,0.7,9.787234042553191,9.2,0.0,0.0,0.0,0.0,12.335898596650066,11.595744680851062,2179.113282235178,2385.54,0.0,12.335898596650066,13.2,-1.0,7.0
7222,0.0,0.0,1.0000000000000002,0.9400000000000002,0.7446808510638298,0.7,8.085106382978722,7.599999999999999,0.0,0.0,0.0,0.0,10.457220461747394,9.82978723404255,2178.9368161141997,2385.54,0.0,10.457220461747394,11.1,-1.2,7.0
7223,0.0,0.0,1.6063829787234043,1.51,0.7446808510638298,0.7,7.340425531914894,6.9,0.0,0.0,0.0,0.0,10.310095065640564,9.691489361702128,2178.7628022596227,2385.54,0.0,10.310095065640564,12.1,-0.7,7.0
7224,0.0,0.0,2.414893617021277,2.27,0.7446808510638298,0.7,7.553191489361701,7.1,0.0,0.0,0.0,0.0,11.396559529198733,10.712765957446809,2178.570680838,2385.54,0.0,11.396559529198733,13.1,-0.6,7.0
7225,0.0,0.0,2.2872340425531914,2.15,0.7446808510638298,0.7,8.51063829787234,8.0,0.0,0.0,0.0,0.0,12.279311905839746,11.542553191489361,2178.3638470688884,2385.54,0.0,12.279311905839746,13.1,-1.2,7.0
7226,0.0,0.0,2.5957446808510634,2.44,0.6382978723404256,0.6,9.148936170212766,8.6,0.0,0.0,0.0,0.0,13.173381620642825,12.382978723404255,2178.142112344697,2385.54,0.0,13.173381620642825,14.1,-1.2,7.0
7227,0.0,0.0,1.5851063829787233,1.49,0.6382978723404256,0.6,8.936170212765958,8.4,0.0,0.0,0.0,0.0,11.871887732005433,11.159574468085108,2177.9420694070513,2385.54,0.0,11.871887732005433,13.1,-0.6,7.0
7228,0.0,0.0,1.6489361702127658,1.55,0.7446808510638298,0.7,7.234042553191489,6.8,0.0,0.0,0.0,0.0,10.242191036668176,9.627659574468085,2177.7691882810373,2385.54,0.0,10.242191036668176,12.1,-0.5,7.0
7229,0.0,0.0,1.6702127659574466,1.5699999999999998,0.7446808510638298,0.7,7.446808510638298,7.0,0.0,0.0,0.0,0.0,10.491172476233588,9.861702127659575,2177.5921576372452,2385.54,0.0,10.491172476233588,12.1,-0.3,7.0
7230,0.0,0.0,1.680851063829787,1.58,0.7446808510638298,0.7,7.659574468085108,7.2,0.0,0.0,0.0,0.0,10.72883657763694,10.085106382978724,2177.411166102127,2385.54,0.0,10.72883657763694,12.1,-0.3,5.27
