k,gP1,gP2,dA1,dA2,dB1,dB2,dC1,dC2,sBY,xFC1,xFC2,xFD1,xFD2,bF,bF_actual,s_actual,xFD1_xFC2,xFD1_xFC2_actual,solar_radiation,pSL,dD1,dD
7378,0.0,0.0,0.9489795918367349,0.93,0.6122448979591837,0.6,7.040816326530613,6.9,0.0,0.0,0.0,23.931696000008742,23.453062080008564,1138.0,2330.7,0.0,23.931696000008742,11.3,0.0,7.37,0.0,0.0
7379,0.0,0.0,0.9693877551020407,0.9499999999999998,0.6122448979591837,0.6,7.142857142857143,7.0,0.0,0.0,0.0,23.931719999986854,23.453085599987116,1137.6000000000001,2330.7,0.0,23.931719999986854,12.3,0.0,7.37,0.0,0.0
7380,0.0,0.0,1.0510204081632653,1.03,0.6122448979591837,0.6,9.387755102040815,9.2,0.0,0.0,0.0,23.931744000005892,23.453109120005774,1137.2,2330.7,0.0,23.931744000005892,13.3,-0.1,7.98,0.0,0.0
7381,0.0,0.0,1.0408163265306123,1.02,0.6122448979591837,0.6,9.081632653061224,8.9,0.0,0.0,0.0,23.931767999997646,23.453132639997694,1136.8,2330.7,0.0,23.931767999997646,13.4,-0.4,7.98,0.0,0.0
7382,0.0,0.0,1.0714285714285716,1.05,0.6122448979591837,0.6,7.448979591836735,7.3,0.0,0.0,0.0,23.9317919999894,23.45315615998961,1136.4,2330.7,0.0,23.9317919999894,11.3,-0.2,7.98,0.0,0.0
7383,0.0,0.0,0.9693877551020407,0.9499999999999998,0.6122448979591837,0.6,6.938775510204081,6.8,0.0,0.0,0.0,23.93181600000844,23.45317968000827,1136.0,2330.7,0.0,23.93181600000844,11.3,-0.1,7.98,0.0,0.0
7384,0.0,0.0,0.9693877551020407,0.9499999999999998,0.6122448979591837,0.6,7.142857142857143,7.0,0.0,0.0,0.0,23.93183999998655,23.453203199986817,1135.6000000000001,2330.7,0.0,23.93183999998655,11.3,-0.5,7.98,0.0,0.0
7385,0.0,0.0,0.9489795918367349,0.93,0.6122448979591837,0.6,8.16326530612245,8.0,0.0,0.0,0.0,23.93186400000559,23.45322672000548,1135.2,2330.7,0.0,23.93186400000559,14.3,-0.4,7.98,0.0,0.0
7386,0.0,0.0,3.1530612244897958,3.09,0.6122448979591837,0.6,8.469387755102042,8.3,0.0,0.0,0.0,23.931887999997343,23.453250239997395,1134.8,2330.7,0.0,23.931887999997343,14.4,-0.6,7.98,0.0,0.0
7387,0.0,0.0,3.0510204081632653,2.9899999999999998,0.6122448979591837,0.6,8.26530612244898,8.1,0.0,0.0,0.0,23.931911999989097,23.453273759989315,1134.4,2330.7,0.0,23.931911999989097,14.4,-0.7,7.98,0.0,0.0
7388,0.0,0.0,3.020408163265306,2.96,0.7142857142857142,0.7,6.73469387755102,6.6,0.0,0.0,0.0,23.931936000008136,23.453297280007973,1134.0,2330.7,0.0,23.931936000008136,13.3,-0.4,7.98,0.0,0.0
7389,0.0,0.0,1.0000000000000002,0.9800000000000001,0.7142857142857142,0.7,7.040816326530613,6.9,0.0,0.0,0.0,23.931959999986248,23.453320799986525,1133.6000000000001,2330.7,0.0,23.931959999986248,11.3,-0.6,7.98,0.0,0.0
7390,0.0,0.0,0.9693877551020407,0.9499999999999998,0.7142857142857142,0.7,7.142857142857143,7.0,0.0,0.0,0.0,23.931984000005286,23.45334432000518,1133.2,2330.7,0.0,23.931984000005286,11.3,0.0,7.98,0.0,0.0
7391,0.0,0.0,0.9489795918367349,0.93,0.7142857142857142,0.7,8.26530612244898,8.1,0.0,0.0,0.0,23.93200799999704,23.4533678399971,1132.8,2330.7,0.0,23.93200799999704,12.4,-0.1,7.98,0.0,0.0
7392,0.0,0.0,0.9387755102040816,0.9199999999999999,0.7142857142857142,0.7,8.469387755102042,8.3,0.0,0.0,0.0,23.932031999988794,23.453391359989016,1132.4,2330.7,0.0,23.932031999988794,12.4,-0.4,7.98,0.0,0.0
7393,0.0,0.0,1.030612244897959,1.01,0.7142857142857142,0.7,7.653061224489796,7.5,0.0,0.0,0.0,23.932056000007833,23.453414880007678,1132.0,2330.7,0.0,23.932056000007833,12.3,-0.7,7.98,0.0,0.0
7394,0.0,0.0,1.0408163265306123,1.02,0.7142857142857142,0.7,6.73469387755102,6.6,0.0,0.0,0.0,23.932079999985945,23.453438399986226,1131.6000000000001,2330.7,0.0,23.932079999985945,11.3,-0.7,7.98,0.0,0.0
7395,0.0,0.0,0.9387755102040816,0.9199999999999999,0.7142857142857142,0.7,7.142857142857143,7.0,0.0,0.0,0.0,23.932104000004983,23.453461920004884,1131.2,2330.7,0.0,23.932104000004983,11.3,-0.1,7.98,0.0,0.0
7396,0.0,0.0,1.2346938775510203,1.21,0.7142857142857142,0.7,7.448979591836735,7.3,0.0,0.0,0.0,23.932127999996737,23.4534854399968,1130.8,2330.7,0.0,23.932127999996737,11.3,0.0,7.98,0.0,0.0
7397,0.0,0.0,0.979591836734694,0.96,0.7142857142857142,0.7,8.571428571428573,8.4,0.0,0.0,0.0,23.93215199998849,23.453508959988724,1130.4,2330.7,0.0,23.93215199998849,13.4,-0.1,7.98,0.0,0.0
7398,0.0,0.0,2.2755102040816326,2.23,0.7142857142857142,0.7,9.081632653061224,8.9,0.0,0.0,0.0,23.93217600000753,23.45353248000738,1130.0,2330.7,0.0,23.93217600000753,14.4,-0.5,7.98,0.0,0.0
7399,0.0,0.0,2.540816326530612,2.4899999999999998,0.7142857142857142,0.7,7.448979591836735,7.3,0.0,0.0,0.0,23.93219999998564,23.45355599998593,1129.6000000000001,2330.7,0.0,23.93219999998564,13.4,-0.4,7.98,0.0,0.0
7400,0.0,0.0,1.5306122448979593,1.5,0.7142857142857142,0.7,7.551020408163265,7.4,0.0,0.0,0.0,23.93222400000468,23.453579520004585,1129.2,2330.7,0.0,23.93222400000468,11.4,-0.2,7.98,0.0,0.0
7401,0.0,0.0,1.6428571428571428,1.61,0.7142857142857142,0.7,7.244897959183673,7.1,0.0,0.0,0.0,23.932248000010077,23.453603040009877,1128.8,2330.7,-1.0,23.932248000010077,11.4,-0.3,7.98,0.0,0.0
7402,0.0,0.0,1.5714285714285714,1.54,0.7142857142857142,0.7,7.959183673469388,7.800000000000001,0.0,0.0,0.0,23.93227199998819,23.453626559988425,1128.4,2330.7,0.0,23.93227199998819,12.4,-0.3,7.98,0.0,0.0
7403,0.0,0.0,1.510204081632653,1.48,0.7142857142857142,0.7,8.877551020408163,8.7,0.0,0.0,0.0,23.932296000007227,23.453650080007083,1128.0,2330.7,1.0,23.932296000007227,13.4,0.0,7.98,0.0,0.0
7404,0.0,0.0,2.1938775510204085,2.15,0.7142857142857142,0.7,8.673469387755102,8.5,0.0,0.0,0.0,23.93231999998534,23.45367359998563,1127.6000000000001,2330.7,0.0,23.93231999998534,13.4,-0.2,7.98,0.0,0.0
7405,0.0,0.0,2.2755102040816326,2.23,0.7142857142857142,0.7,6.836734693877551,6.7,0.0,0.0,0.0,23.932344000004377,23.453697120004293,1127.2,2330.7,0.0,23.932344000004377,12.4,-0.7,7.98,0.0,0.0
7406,0.0,0.0,1.469387755102041,1.44,0.6122448979591837,0.6,6.938775510204081,6.8,0.0,0.0,0.0,23.932368000009774,23.45372064000958,1126.8,2330.7,0.0,23.932368000009774,12.4,-0.2,7.98,0.0,0.0
7407,0.0,0.0,1.0102040816326532,0.99,0.6122448979591837,0.6,7.857142857142858,7.699999999999999,0.0,0.0,0.0,23.932391999987885,23.453744159988126,1126.4,2330.7,1.0,23.932391999987885,12.4,0.5,7.98,0.0,0.0
7408,0.0,0.0,0.9897959183673468,0.97,0.6122448979591837,0.6,9.081632653061224,8.9,0.0,0.0,0.0,23.932416000006924,23.453767680006784,1126.0,2330.7,0.0,23.932416000006924,12.4,0.6,7.98,0.0,0.0
7409,0.0,0.0,0.9897959183673468,0.97,0.7142857142857142,0.7,8.673469387755102,8.5,0.0,0.0,0.0,23.932439999985036,23.453791199985332,1125.6000000000001,2330.7,0.0,23.932439999985036,12.4,0.5,7.98,0.0,0.0
7410,0.0,0.0,1.0000000000000002,0.9800000000000001,0.7142857142857142,0.7,8.36734693877551,8.2,0.0,0.0,0.0,23.932464000004074,23.453814720003994,1125.2,2330.7,-1.0,23.932464000004074,12.4,0.1,8.01,0.0,0.0
7411,0.0,0.0,1.6122448979591837,1.58,0.7142857142857142,0.7,6.836734693877551,6.7,0.0,0.0,0.0,23.93248800000947,23.453838240009283,1124.8,2330.7,0.0,23.93248800000947,11.4,0.0,8.01,0.0,0.0
7412,0.0,0.0,1.6428571428571428,1.61,0.7142857142857142,0.7,6.938775510204081,6.8,0.0,0.0,0.0,23.932511999987582,23.45386175998783,1124.4,2330.7,0.0,23.932511999987582,11.4,-0.2,8.01,0.0,0.0
7413,0.0,0.0,0.9693877551020407,0.9499999999999998,0.7142857142857142,0.7,7.142857142857143,7.0,0.0,0.0,0.0,23.93253600000662,23.453885280006485,1124.0,2330.7,0.0,23.93253600000662,11.4,-0.5,8.01,0.0,0.0
7414,0.0,0.0,0.979591836734694,0.96,0.7142857142857142,0.7,8.571428571428573,8.4,0.0,0.0,0.0,23.932559999984733,23.453908799985037,1123.6000000000001,2330.7,1.0,23.932559999984733,12.4,-0.9,8.01,0.0,0.0
7415,0.0,0.0,1.0000000000000002,0.9800000000000001,0.7142857142857142,0.7,8.571428571428573,8.4,0.0,0.0,0.0,23.93258400000377,23.453932320003695,1123.2,2330.7,0.0,23.93258400000377,12.4,-0.6,8.01,0.0,0.0
7416,0.0,0.0,0.9591836734693879,0.9400000000000002,0.7142857142857142,0.7,6.73469387755102,6.6,0.0,0.0,0.0,23.932608000009168,23.453955840008984,1122.8,2330.7,0.0,23.932608000009168,10.4,-0.8,8.01,0.0,0.0
7417,0.0,0.0,0.9693877551020407,0.9499999999999998,0.7142857142857142,0.7,6.73469387755102,6.6,0.0,0.0,0.0,23.93263199998728,23.45397935998753,1122.4,2330.7,0.0,23.93263199998728,10.4,-1.1,8.01,0.0,0.0
7418,0.0,0.0,0.979591836734694,0.96,0.6122448979591837,0.6,7.040816326530613,6.9,0.0,0.0,0.0,23.932656000006318,23.454002880006193,1122.0,2330.7,0.0,23.932656000006318,11.4,-0.6,8.01,0.0,0.0
7419,0.0,0.0,0.9897959183673468,0.97,0.6122448979591837,0.6,8.26530612244898,8.1,0.0,0.0,0.0,23.93267999998443,23.45402639998474,1121.6000000000001,2330.7,0.0,23.93267999998443,12.3,-0.6,8.01,0.0,0.0
7420,0.0,0.0,0.9591836734693879,0.9400000000000002,0.6122448979591837,0.6,8.775510204081634,8.6,0.0,0.0,0.0,23.93270400000347,23.4540499200034,1121.2,2330.7,0.0,23.93270400000347,12.4,-0.5,8.01,0.0,0.0
7421,0.0,0.0,0.9591836734693879,0.9400000000000002,0.6122448979591837,0.6,8.26530612244898,8.1,0.0,0.0,0.0,23.932728000008865,23.454073440008685,1120.8,2330.7,0.0,23.932728000008865,12.4,-0.6,8.01,0.0,0.0
7422,0.0,0.0,1.0102040816326532,0.99,0.6122448979591837,0.6,6.73469387755102,6.6,0.0,0.0,0.0,23.932751999986976,23.454096959987236,1120.4,2330.7,0.0,23.932751999986976,10.4,-0.7,8.01,0.0,0.0
7423,0.0,0.0,0.9285714285714285,0.9099999999999999,0.6122448979591837,0.6,6.938775510204081,6.8,0.0,0.0,0.0,23.932776000006015,23.454120480005894,1120.0,2330.7,0.0,23.932776000006015,11.4,-0.4,8.01,0.0,0.0
7424,0.0,0.0,0.9591836734693879,0.9400000000000002,0.6122448979591837,0.6,7.346938775510205,7.2,0.0,0.0,0.0,23.932799999984127,23.454143999984446,1119.6000000000001,2330.7,0.0,23.932799999984127,11.4,-0.5,8.01,0.0,0.0
7425,0.0,0.0,2.0000000000000004,1.9600000000000002,0.6122448979591837,0.6,8.571428571428573,8.4,0.0,0.0,0.0,23.932824000003166,23.4541675200031,1119.2,2330.7,0.0,23.932824000003166,13.5,-0.6,8.01,0.0,0.0
7426,0.0,0.0,2.0204081632653064,1.98,0.6122448979591837,0.6,8.469387755102042,8.3,0.0,0.0,0.0,23.932848000008562,23.45419104000839,1118.8,2330.7,0.0,23.932848000008562,13.4,-0.5,8.01,0.0,0.0
7427,0.0,0.0,1.0204081632653061,1.0,0.6122448979591837,0.6,6.73469387755102,6.6,0.0,0.0,0.0,23.932871999986673,23.454214559986937,1118.4,2330.7,0.0,23.932871999986673,11.4,-1.2,8.01,0.0,0.0
7428,0.0,0.0,1.0918367346938773,1.0699999999999998,0.6122448979591837,0.6,6.836734693877551,6.7,0.0,0.0,0.0,23.932896000005712,23.4542380800056,1118.0,2330.7,0.0,23.932896000005712,10.4,-0.9,8.01,0.0,0.0
7429,0.0,0.0,1.0714285714285716,1.05,0.6122448979591837,0.6,7.040816326530613,6.9,0.0,0.0,0.0,23.932919999983824,23.454261599984147,1117.6000000000001,2330.7,0.0,23.932919999983824,11.4,-1.0,8.01,0.0,0.0
7430,0.0,0.0,0.9183673469387756,0.9,0.6122448979591837,0.6,7.959183673469388,7.800000000000001,0.0,0.0,0.0,23.932944000002863,23.454285120002805,1117.2,2330.7,1.0,23.932944000002863,11.4,-1.1,8.01,0.0,0.0
7431,0.0,0.0,1.0204081632653061,1.0,0.6122448979591837,0.6,8.775510204081634,8.6,0.0,0.0,0.0,23.93296800000826,23.454308640008094,1116.8,2330.7,-1.0,23.93296800000826,12.4,-1.3,8.01,0.0,0.0
7432,0.0,0.0,0.9897959183673468,0.97,0.6122448979591837,0.6,8.469387755102042,8.3,0.0,0.0,0.0,23.93299199998637,23.454332159986645,1116.4,2330.7,0.0,23.93299199998637,12.5,-1.2,8.01,0.0,0.0
7433,0.0,0.0,1.510204081632653,1.48,0.6122448979591837,0.6,6.73469387755102,6.6,0.0,0.0,0.0,23.93301600000541,23.4543556800053,1116.0,2330.7,0.0,23.93301600000541,11.4,-1.2,8.01,0.0,0.0
7434,0.0,0.0,1.5510204081632653,1.52,0.6122448979591837,0.6,6.836734693877551,6.7,0.0,0.0,0.0,23.93303999998352,23.45437919998385,1115.6000000000001,2330.7,0.0,23.93303999998352,11.4,-0.9,8.01,0.0,0.0
7435,0.0,0.0,1.4795918367346939,1.45,0.6122448979591837,0.6,7.040816326530613,6.9,0.0,0.0,0.0,23.93306400000256,23.454402720002506,1115.2,2330.7,0.0,23.93306400000256,11.4,-1.0,8.01,0.0,0.0
7436,0.0,0.0,2.071428571428572,2.0300000000000002,0.6122448979591837,0.6,8.26530612244898,8.1,0.0,0.0,0.0,23.933088000007956,23.4544262400078,1114.8,2330.7,0.0,23.933088000007956,12.4,-1.1,8.01,0.0,0.0
7437,0.0,0.0,2.0918367346938775,2.05,0.6122448979591837,0.6,8.775510204081634,8.6,0.0,0.0,0.0,23.933111999986068,23.454449759986346,1114.4,2330.7,0.0,23.933111999986068,13.5,-0.7,8.01,0.0,0.0
7438,0.0,0.0,1.4795918367346939,1.45,0.6122448979591837,0.6,8.571428571428573,8.4,0.0,0.0,0.0,23.933136000005106,23.454473280005004,1114.0,2330.7,-1.0,23.933136000005106,12.4,-1.0,8.01,0.0,0.0
7439,0.0,0.0,0.9285714285714285,0.9099999999999999,0.6122448979591837,0.6,6.836734693877551,6.7,0.0,0.0,0.0,23.933159999983218,23.454496799983552,1113.6000000000001,2330.7,0.0,23.933159999983218,10.4,-0.3,8.01,0.0,0.0
7440,0.0,0.0,0.9489795918367349,0.93,0.6122448979591837,0.6,7.142857142857143,7.0,0.0,0.0,0.0,23.933184000002257,23.454520320002214,1113.2,2330.7,0.0,23.933184000002257,11.4,-0.2,8.5,0.0,0.0
7441,0.0,0.0,0.9897959183673468,0.97,0.6122448979591837,0.6,7.244897959183673,7.1,0.0,0.0,0.0,23.933208000007653,23.4545438400075,1112.8,2330.7,1.0,23.933208000007653,11.4,-0.2,8.5,0.0,0.0
7442,0.0,0.0,0.9897959183673468,0.97,0.6122448979591837,0.6,8.775510204081634,8.6,0.0,0.0,0.0,23.933231999985765,23.45456735998605,1112.4,2330.7,0.0,23.933231999985765,12.4,-0.6,8.5,0.0,0.0
7443,0.0,0.0,0.9591836734693879,0.9400000000000002,0.6122448979591837,0.6,8.571428571428573,8.4,0.0,0.0,0.0,23.933256000004803,23.454590880004705,1112.0,2303.2799999999997,1.0,23.933256000004803,12.4,-0.7,8.5,0.0,0.0
7444,0.0,0.0,1.948979591836735,1.9100000000000004,0.6122448979591837,0.6,8.571428571428573,8.4,0.0,0.0,0.0,23.933279999996557,23.45461439999663,1111.6000000000001,2303.2799999999997,0.0,23.933279999996557,11.4,-0.6,8.5,0.0,0.0
7445,0.0,0.0,1.673469387755102,1.64,0.6122448979591837,0.6,6.938775510204081,6.8,0.0,0.0,0.0,23.933304000001954,23.454637920001915,1111.2,2303.2799999999997,-1.0,23.933304000001954,11.4,-0.7,8.5,0.0,0.0
7446,0.0,0.0,1.0510204081632653,1.03,0.6122448979591837,0.6,7.142857142857143,7.0,0.0,0.0,0.0,23.93332800000735,23.454661440007204,1110.8,2303.2799999999997,0.0,23.93332800000735,11.4,-0.7,8.5,0.0,0.0
7447,0.0,0.0,1.2959183673469388,1.27,0.6122448979591837,0.6,7.346938775510205,7.2,0.0,0.0,0.0,23.93335199998546,23.45468495998575,1110.4,2303.2799999999997,0.0,23.93335199998546,12.4,-0.9,8.5,0.0,0.0
7448,0.0,0.0,1.0204081632653061,1.0,0.7142857142857142,0.7,8.877551020408163,8.7,0.0,0.0,0.0,23.9333760000045,23.454708480004413,1110.0,2303.2799999999997,0.0,23.9333760000045,13.4,-0.4,8.5,0.0,0.0
7449,0.0,0.0,1.0918367346938773,1.0699999999999998,0.7142857142857142,0.7,8.571428571428573,8.4,0.0,0.0,0.0,23.933399999996254,23.45473199999633,1109.6000000000001,2303.2799999999997,0.0,23.933399999996254,13.4,-0.6,8.5,0.0,0.0
7450,0.0,0.0,1.0714285714285716,1.05,0.7142857142857142,0.7,6.938775510204081,6.8,0.0,0.0,0.0,23.93342400000165,23.45475552000162,1109.2,2303.2799999999997,0.0,23.93342400000165,11.4,-0.5,8.5,0.0,0.0
7451,0.0,0.0,1.2959183673469388,1.27,0.7142857142857142,0.7,7.040816326530613,6.9,0.0,0.0,0.0,23.933448000007047,23.454779040006905,1108.8,2303.2799999999997,0.0,23.933448000007047,11.4,-0.3,8.5,0.0,0.0
7452,0.0,0.0,2.0816326530612246,2.04,0.7142857142857142,0.7,7.142857142857143,7.0,0.0,0.0,0.0,23.93347199998516,23.454802559985453,1108.4,2303.2799999999997,0.0,23.93347199998516,11.4,-0.4,8.5,0.0,0.0
7453,0.0,0.0,2.1122448979591835,2.07,0.7142857142857142,0.7,8.36734693877551,8.2,0.0,0.0,0.0,23.933496000004197,23.454826080004114,1108.0,2303.2799999999997,0.0,23.933496000004197,14.5,-0.2,8.5,0.0,0.0
7454,0.0,0.0,1.0204081632653061,1.0,0.7142857142857142,0.7,9.285714285714286,9.1,0.0,0.0,0.0,23.93351999999595,23.45484959999603,1107.6000000000001,2303.2799999999997,0.0,23.93351999999595,13.4,-0.4,8.5,0.0,0.0
7455,0.0,0.0,0.979591836734694,0.96,0.7142857142857142,0.7,9.081632653061224,8.9,0.0,0.0,0.0,23.933544000001348,23.45487312000132,1107.2,2303.2799999999997,-1.0,23.933544000001348,13.5,-0.5,8.5,0.0,0.0
7456,0.0,0.0,1.0000000000000002,0.9800000000000001,0.7142857142857142,0.7,6.73469387755102,6.6,0.0,0.0,0.0,23.933568000006744,23.454896640006606,1106.8,2303.2799999999997,0.0,23.933568000006744,11.4,-0.4,8.5,0.0,0.0
7457,0.0,0.0,0.9591836734693879,0.9400000000000002,0.7142857142857142,0.7,7.142857142857143,7.0,0.0,0.0,0.0,23.933591999984856,23.454920159985157,1106.4,2303.2799999999997,0.0,23.933591999984856,11.4,-0.5,8.5,0.0,0.0
7458,0.0,0.0,0.9693877551020407,0.9499999999999998,0.7142857142857142,0.7,7.142857142857143,7.0,0.0,0.0,0.0,23.933616000003894,23.454943680003815,1106.0,2303.2799999999997,1.0,23.933616000003894,11.4,-0.8,8.5,0.0,0.0
7459,0.0,0.0,3.173469387755102,3.1100000000000003,0.7142857142857142,0.7,8.571428571428573,8.4,0.0,0.0,0.0,23.93363999999565,23.454967199995735,1105.6000000000001,2303.2799999999997,0.0,23.93363999999565,15.500000000000002,-0.7,8.5,0.0,0.0
7460,0.0,0.0,3.173469387755102,3.1100000000000003,0.7142857142857142,0.7,8.469387755102042,8.3,0.0,0.0,0.0,23.933664000001045,23.45499072000102,1105.2,2303.2799999999997,0.0,23.933664000001045,14.5,-0.7,8.5,0.0,0.0
7461,0.0,0.0,3.142857142857143,3.08,0.7142857142857142,0.7,7.448979591836735,7.3,0.0,0.0,0.0,23.93368800000644,23.455014240006314,1104.8,2303.2799999999997,0.0,23.93368800000644,13.5,-0.8,8.5,0.0,0.0
7462,0.0,0.0,1.0102040816326532,0.99,0.7142857142857142,0.7,8.16326530612245,8.0,0.0,0.0,0.0,23.933711999984553,23.45503775998486,1104.4,2303.2799999999997,0.0,23.933711999984553,14.5,-0.6,8.5,0.0,0.0
7463,0.0,0.0,1.0102040816326532,0.99,0.6122448979591837,0.6,7.857142857142858,7.699999999999999,0.0,0.0,0.0,23.93373600000359,23.45506128000352,1104.0,2303.2799999999997,0.0,23.93373600000359,12.4,-0.7,8.5,0.0,0.0
7464,0.0,0.0,1.0000000000000002,0.9800000000000001,0.6122448979591837,0.6,8.16326530612245,8.0,0.0,0.0,0.0,23.933759999995345,23.455084799995436,1103.6000000000001,2303.2799999999997,0.0,23.933759999995345,12.4,-1.3,8.5,0.0,0.0
7465,0.0,0.0,1.4795918367346939,1.45,0.7142857142857142,0.7,8.979591836734693,8.8,0.0,0.0,0.0,23.933784000000742,23.455108320000726,1103.2,2303.2799999999997,0.0,23.933784000000742,13.5,-1.2,8.5,0.0,0.0
7466,0.0,0.0,1.6224489795918369,1.59,0.7142857142857142,0.7,8.571428571428573,8.4,0.0,0.0,0.0,23.933808000006138,23.455131840006015,1102.8,2303.2799999999997,0.0,23.933808000006138,13.5,-1.4,8.5,0.0,0.0
7467,0.0,0.0,1.510204081632653,1.48,0.7142857142857142,0.7,6.73469387755102,6.6,0.0,0.0,0.0,23.93383199998425,23.455155359984566,1102.4,2303.2799999999997,0.0,23.93383199998425,11.4,-1.3,8.5,0.0,0.0
7468,0.0,0.0,1.4183673469387756,1.3900000000000001,0.7142857142857142,0.7,6.938775510204081,6.8,0.0,0.0,0.0,23.93385600000329,23.45517888000322,1102.0,2303.2799999999997,0.0,23.93385600000329,11.4,-1.1,8.5,0.0,0.0
7469,0.0,0.0,1.5510204081632653,1.52,0.7142857142857142,0.7,7.244897959183673,7.1,0.0,0.0,0.0,23.933879999995042,23.45520239999514,1101.6000000000001,2303.2799999999997,-1.0,23.933879999995042,12.5,-0.6,8.5,0.0,0.0
7470,0.0,0.0,1.510204081632653,1.48,0.7142857142857142,0.7,8.979591836734693,8.8,0.0,0.0,0.0,23.93390400000044,23.45522592000043,1101.2,2303.2799999999997,-1.0,23.93390400000044,12.5,0.0,8.27,0.0,0.0
7471,0.0,0.0,1.5204081632653061,1.49,0.7142857142857142,0.7,9.285714285714286,9.1,0.0,0.0,0.0,23.933928000005835,23.45524944000572,1100.8,2303.2799999999997,0.0,23.933928000005835,13.5,-0.3,8.27,0.0,0.0
7472,0.0,0.0,1.4183673469387756,1.3900000000000001,0.7142857142857142,0.7,7.448979591836735,7.3,0.0,0.0,0.0,23.933951999983947,23.455272959984267,1100.4,2303.2799999999997,0.0,23.933951999983947,13.5,-0.3,8.27,0.0,0.0
7473,0.0,0.0,1.5510204081632653,1.52,0.7142857142857142,0.7,7.551020408163265,7.4,0.0,0.0,0.0,23.933976000002986,23.455296480002925,1100.0,2303.2799999999997,0.0,23.933976000002986,11.4,-0.4,8.27,0.0,0.0
7474,0.0,0.0,1.6020408163265305,1.5699999999999998,0.7142857142857142,0.7,7.755102040816325,7.599999999999999,0.0,0.0,0.0,23.93399999999474,23.455319999994842,1099.6000000000001,2303.2799999999997,0.0,23.93399999999474,12.4,-0.8,8.27,0.0,0.0
7475,0.0,0.0,1.5816326530612246,1.55,0.6122448979591837,0.6,8.36734693877551,8.2,0.0,0.0,0.0,23.934024000000136,23.455343520000135,1099.2,2303.2799999999997,0.0,23.934024000000136,14.5,-0.7,8.27,0.0,0.0
7476,0.0,0.0,1.5510204081632653,1.52,0.7142857142857142,0.7,8.571428571428573,8.4,0.0,0.0,0.0,23.934048000005532,23.45536704000542,1098.8,2303.2799999999997,0.0,23.934048000005532,13.5,-1.0,8.27,0.0,0.0
7477,0.0,0.0,1.6122448979591837,1.58,0.6122448979591837,0.6,8.571428571428573,8.4,0.0,0.0,0.0,23.934071999983644,23.45539055998397,1098.4,2303.2799999999997,0.0,23.934071999983644,13.5,-1.0,8.27,0.0,0.0
7478,0.0,0.0,1.0816326530612246,1.06,0.6122448979591837,0.6,6.938775510204081,6.8,0.0,0.0,0.0,23.934096000002683,23.455414080002626,1098.0,2303.2799999999997,0.0,23.934096000002683,11.4,-0.8,8.27,0.0,0.0
7479,0.0,0.0,2.0306122448979593,1.9899999999999998,0.6122448979591837,0.6,6.938775510204081,6.8,0.0,0.0,0.0,23.934119999994437,23.45543759999455,1097.6000000000001,2303.2799999999997,0.0,23.934119999994437,11.4,-0.7,8.27,0.0,0.0
7480,0.0,0.0,2.071428571428572,2.0300000000000002,0.6122448979591837,0.6,7.142857142857143,7.0,0.0,0.0,0.0,23.934143999999833,23.455461119999836,1097.2,2303.2799999999997,0.0,23.934143999999833,12.5,-0.7,8.27,0.0,0.0
7481,0.0,0.0,1.0714285714285716,1.05,0.6122448979591837,0.6,8.36734693877551,8.2,0.0,0.0,0.0,23.93416800000523,23.455484640005125,1096.8,2303.2799999999997,0.0,23.93416800000523,13.5,-0.5,8.27,0.0,0.0
7482,0.0,0.0,1.0000000000000002,0.9800000000000001,0.6122448979591837,0.6,8.979591836734693,8.8,0.0,0.0,0.0,23.93419199998334,23.455508159983673,1096.4,2303.2799999999997,0.0,23.93419199998334,12.5,-0.8,8.27,0.0,0.0
7483,0.0,0.0,0.979591836734694,0.96,0.6122448979591837,0.6,8.26530612244898,8.1,0.0,0.0,0.0,23.93421600000238,23.455531680002334,1096.0,2303.2799999999997,0.0,23.93421600000238,12.5,-0.6,8.27,0.0,0.0
7484,0.0,0.0,0.9489795918367349,0.93,0.6122448979591837,0.6,6.938775510204081,6.8,0.0,0.0,0.0,23.934239999994134,23.45555519999425,1095.6000000000001,2303.2799999999997,0.0,23.934239999994134,11.4,-1.0,8.27,0.0,0.0
7485,0.0,0.0,1.0204081632653061,1.0,0.6122448979591837,0.6,7.142857142857143,7.0,0.0,0.0,0.0,23.93426399999953,23.45557871999954,1095.2,2303.2799999999997,0.0,23.93426399999953,11.4,-1.5,8.27,0.0,0.0
7486,0.0,0.0,1.0000000000000002,0.9800000000000001,0.6122448979591837,0.6,7.551020408163265,7.4,0.0,0.0,0.0,23.934288000004926,23.455602240004826,1094.8,2303.2799999999997,0.0,23.934288000004926,11.5,-1.1,8.27,0.0,0.0
7487,0.0,0.0,0.9591836734693879,0.9400000000000002,0.6122448979591837,0.6,8.673469387755102,8.5,0.0,0.0,0.0,23.93431199999668,23.45562575999675,1094.4,2303.2799999999997,1.0,23.93431199999668,12.5,-0.8,8.27,0.0,0.0
7488,0.0,0.0,0.9591836734693879,0.9400000000000002,0.6122448979591837,0.6,8.673469387755102,8.5,0.0,0.0,0.0,23.934336000002077,23.455649280002035,1094.0,2303.2799999999997,0.0,23.934336000002077,12.5,-0.6,8.27,0.0,0.0
