k,gP1,gP2,dA1,dA2,dB1,dB2,dC1,dC2,sBY,xFC1,xFC2,xFD1,xFD2,bF,bF_actual,s_actual,xFD1_xFC2,xFD1_xFC2_actual,solar_radiation,pBY
3775,0.0,0.0,1.0106382978723405,0.9499999999999998,0.6382978723404256,0.6,17.446808510638295,16.4,47.819148936173114,28.723404255322055,27.00000000000273,0.0,0.0,1112.75,2577.48,-1.0,-27.00000000000273,25.6,716.5,10.86
3776,0.0,0.0,1.5319148936170215,1.44,0.6382978723404256,0.6,13.51063829787234,12.7,47.59574468085106,31.914893617021278,30.0,0.0,0.0,1113.25,2577.48,0.0,-30.0,21.6,713.6,10.86
3777,0.0,0.0,1.648936170212766,1.55,0.6382978723404256,0.6,12.659574468085106,11.9,46.861702127659576,31.914893617021278,30.0,0.0,0.0,1113.75,2577.48,0.0,-30.0,21.6,709.8,10.86
3778,81.8,76.892,1.5638297872340428,1.47,0.6382978723404256,0.6,12.872340425531915,12.1,49.88459574468087,111.70212765957447,105.0,0.0,0.0,1115.5,2577.48,-9.0,-105.0,-60.1,707.1,10.86
3779,149.4,140.436,1.4893617021276595,1.4,0.6382978723404256,0.6,13.085106382978726,12.3,47.11719148936459,172.3404255319178,162.00000000000273,0.0,0.0,1118.2,2577.48,0.0,-162.00000000000273,-132.4,708.7,10.86
3780,150.4,141.37599999999998,1.457446808510638,1.3699999999999999,0.6382978723404256,0.6,16.06382978723404,15.1,49.1240000000029,172.3404255319178,162.00000000000273,0.0,0.0,1120.9,2577.48,1.0,-162.00000000000273,-131.4,711.7,12.66
3781,149.0,140.06,2.159574468085107,2.0300000000000002,0.6382978723404256,0.6,19.148936170212767,18.0,47.844255319143144,165.95744680850484,155.99999999999454,0.0,0.0,1123.5,2577.48,-1.0,-155.99999999999454,-126.1,707.7,12.66
3782,149.9,140.906,2.180851063829787,2.05,0.6382978723404256,0.6,18.297872340425535,17.2,49.359957446814306,169.14893617021858,159.00000000000546,0.0,0.0,1126.15,2577.48,-1.0,-159.00000000000546,-128.3,710.1,12.66
3783,151.0,141.93999999999997,1.446808510638298,1.3599999999999999,0.6382978723404256,0.6,11.808510638297873,11.1,47.48553191489365,175.53191489361703,165.0,0.0,0.0,1128.9,2577.48,0.0,-165.0,-134.4,711.9,12.66
3784,150.5,141.47,1.4361702127659577,1.35,0.6382978723404256,0.6,12.021276595744684,11.3,48.15765957446811,175.53191489361703,165.0,0.0,0.0,1131.65,2577.48,0.0,-165.0,-134.5,714.0,12.66
3785,150.6,141.56399999999996,0.9042553191489362,0.85,0.6382978723404256,0.6,12.553191489361703,11.8,48.06365957446814,175.53191489361703,165.0,0.0,0.0,1134.4,2577.48,0.0,-165.0,-134.5,711.2,12.66
3786,148.9,139.966,0.9042553191489362,0.85,0.6382978723404256,0.6,15.0,14.1,48.91697872340717,172.3404255319178,162.00000000000273,0.0,0.0,1137.1000000000001,2577.48,0.0,-162.00000000000273,-130.3,700.8,12.66
3787,148.3,139.402,0.8829787234042554,0.8300000000000001,0.6382978723404256,0.6,19.148936170212767,18.0,47.2256595744623,165.95744680850484,155.99999999999454,0.0,0.0,1139.7,2604.9,-1.0,-155.99999999999454,-126.1,699.5,12.66
3788,0.0,0.0,1.0212765957446808,0.96,0.6382978723404256,0.6,17.76595744680851,16.7,48.14893617021567,28.723404255322055,27.00000000000273,0.0,0.0,1140.15,2604.9,-1.0,-27.00000000000273,20.9,690.8,12.66
3789,0.0,0.0,0.9893617021276597,0.93,0.6382978723404256,0.6,11.914893617021276,11.2,48.64893617020986,35.106382978720504,32.99999999999727,0.0,0.0,1140.7,2604.9,0.0,-32.99999999999727,18.5,683.1,12.66
3790,0.0,0.0,1.0106382978723405,0.9499999999999998,0.6382978723404256,0.6,12.765957446808512,12.0,49.52127659574178,35.106382978720504,32.99999999999727,0.0,0.0,1141.25,2604.9,0.0,-32.99999999999727,19.5,679.7,12.66
3791,0.0,0.0,1.0000000000000002,0.9400000000000002,0.6382978723404256,0.6,13.191489361702128,12.4,49.93617021276305,35.106382978720504,32.99999999999727,0.0,0.0,1141.8,2604.9,0.0,-32.99999999999727,20.5,680.4,12.66
3792,0.0,0.0,0.9042553191489362,0.85,0.6382978723404256,0.6,14.893617021276597,14.0,48.351063829787236,31.914893617021278,30.0,0.0,0.0,1142.3,2604.9,0.0,-30.0,21.6,672.1,12.66
3793,0.0,0.0,0.9361702127659576,0.8800000000000001,0.6382978723404256,0.6,19.46808510638298,18.3,49.76595744681141,28.723404255322055,27.00000000000273,0.0,0.0,1142.75,2604.9,0.0,-27.00000000000273,24.6,674.2,12.66
3794,0.0,0.0,1.4361702127659577,1.35,0.6382978723404256,0.6,18.617021276595747,17.5,49.414893617024184,28.723404255322055,27.00000000000273,0.0,0.0,1143.2,2577.48,-1.0,-27.00000000000273,25.6,671.6,12.66
3795,0.0,0.0,1.468085106382979,1.3800000000000001,0.6382978723404256,0.6,12.659574468085106,11.9,49.87234042552902,35.106382978720504,32.99999999999727,0.0,0.0,1143.75,2577.48,0.0,-32.99999999999727,20.5,671.9,12.66
3796,0.0,0.0,1.393617021276596,1.31,0.6382978723404256,0.6,12.765957446808512,12.0,49.90425531914603,35.106382978720504,32.99999999999727,0.0,0.0,1144.3,2577.48,0.0,-32.99999999999727,20.5,663.5,12.66
3797,0.0,0.0,0.9148936170212767,0.86,0.6382978723404256,0.6,12.127659574468087,11.4,48.787234042564805,35.10638297873501,33.000000000010914,0.0,0.0,1144.8500000000001,2577.48,0.0,-33.000000000010914,19.5,658.8,12.66
3798,0.0,0.0,1.148936170212766,1.08,0.6382978723404256,0.6,13.936170212765958,13.1,47.638297872340424,31.914893617021278,30.0,0.0,0.0,1145.3500000000001,2577.48,0.0,-30.0,21.5,654.7,12.66
3799,0.0,0.0,0.9148936170212767,0.86,0.6382978723404256,0.6,15.957446808510639,15.0,49.42553191489362,31.914893617021278,30.0,0.0,0.0,1145.8500000000001,2577.48,1.0,-30.0,22.6,653.6,12.66
3800,0.0,0.0,0.9042553191489362,0.85,0.6382978723404256,0.6,17.76595744680851,16.7,48.03191489360542,28.72340425530754,26.999999999989086,0.0,0.0,1146.3,2577.48,0.0,-26.999999999989086,24.7,654.6,12.66
3801,0.0,0.0,0.8723404255319149,0.82,0.6382978723404256,0.6,11.808510638297873,11.1,48.42553191490523,35.10638297873501,33.000000000010914,0.0,0.0,1146.8500000000001,2577.48,0.0,-33.000000000010914,20.6,652.6,12.66
3802,0.0,0.0,1.0212765957446808,0.96,0.6382978723404256,0.6,11.808510638297873,11.1,48.57446808510348,35.106382978720504,32.99999999999727,0.0,0.0,1147.4,2577.48,0.0,-32.99999999999727,19.6,645.4,12.66
3803,0.0,0.0,2.2446808510638303,2.1100000000000003,0.6382978723404256,0.6,13.617021276595747,12.8,48.41489361702128,31.914893617021278,30.0,0.0,0.0,1147.9,2577.48,0.0,-30.0,22.6,642.9,12.66
3804,0.0,0.0,2.191489361702128,2.06,0.6382978723404256,0.6,14.148936170212767,13.3,48.8936170212766,31.914893617021278,30.0,0.0,0.0,1148.4,2577.48,0.0,-30.0,22.7,641.5,12.66
3805,0.0,0.0,1.6170212765957448,1.52,0.6382978723404256,0.6,15.106382978723406,14.2,49.27659574468085,31.914893617021278,30.0,0.0,0.0,1148.9,2577.48,0.0,-30.0,22.7,644.5,12.66
3806,0.0,0.0,1.6063829787234043,1.51,0.6382978723404256,0.6,18.72340425531915,17.6,49.69148936170504,28.723404255322055,27.00000000000273,0.0,0.0,1149.3500000000001,2577.48,0.0,-27.00000000000273,26.7,631.2,12.66
3807,0.0,0.0,1.5851063829787233,1.49,0.6382978723404256,0.6,16.170212765957448,15.199999999999998,47.11702127658413,28.72340425530754,26.999999999989086,0.0,0.0,1149.8,2577.48,0.0,-26.999999999989086,26.7,627.1,12.66
3808,0.0,0.0,1.595744680851064,1.5,0.6382978723404256,0.6,12.553191489361703,11.8,49.89361702128821,35.10638297873501,33.000000000010914,0.0,0.0,1150.3500000000001,2577.48,1.0,-33.000000000010914,20.6,624.2,12.66
3809,0.0,0.0,1.5319148936170215,1.44,0.6382978723404256,0.6,11.914893617021276,11.2,49.19148936169922,35.106382978720504,32.99999999999727,0.0,0.0,1150.9,2577.48,0.0,-32.99999999999727,20.6,617.8,12.66
3810,0.0,0.0,1.595744680851064,1.5,0.6382978723404256,0.6,12.23404255319149,11.5,49.57446808510348,35.106382978720504,32.99999999999727,0.0,0.0,1151.45,2577.48,0.0,-32.99999999999727,20.6,611.5,16.03
3811,0.0,0.0,1.553191489361702,1.46,0.6382978723404256,0.6,13.617021276595747,12.8,47.72340425531915,31.914893617021278,30.0,0.0,0.0,1151.95,2577.48,-1.0,-30.0,21.6,612.2,16.03
3812,0.0,0.0,1.0212765957446808,0.96,0.6382978723404256,0.6,18.191489361702132,17.1,48.574468085109295,28.723404255322055,27.00000000000273,0.0,0.0,1152.4,2577.48,0.0,-27.00000000000273,25.7,611.9,16.03
3813,0.0,0.0,1.0531914893617023,0.99,0.6382978723404256,0.6,17.446808510638295,16.4,47.861702127662475,28.723404255322055,27.00000000000273,0.0,0.0,1152.8500000000001,2577.48,0.0,-27.00000000000273,24.7,615.9,16.03
3814,0.0,0.0,1.0531914893617023,0.99,0.6382978723404256,0.6,11.808510638297873,11.1,48.6063829787205,35.106382978720504,32.99999999999727,0.0,0.0,1153.4,2577.48,0.0,-32.99999999999727,19.6,619.5,16.03
3815,0.0,0.0,1.1382978723404253,1.0699999999999998,0.6382978723404256,0.6,11.808510638297873,11.1,48.691489361699226,35.106382978720504,32.99999999999727,0.0,0.0,1153.95,2577.48,0.0,-32.99999999999727,19.6,616.4,16.03
3816,0.0,0.0,1.1595744680851066,1.09,0.6382978723404256,0.6,13.085106382978726,12.3,49.98936170212476,35.106382978720504,32.99999999999727,0.0,0.0,1154.5,2577.48,0.0,-32.99999999999727,19.6,608.7,16.03
3817,0.0,0.0,1.1595744680851066,1.09,0.6382978723404256,0.6,13.404255319148938,12.6,47.11702127659574,31.914893617021278,30.0,0.0,0.0,1155.0,2577.48,0.0,-30.0,20.6,603.7,16.03
3818,0.0,0.0,1.202127659574468,1.1300000000000001,0.6382978723404256,0.6,17.553191489361705,16.5,48.11702127659865,28.723404255322055,27.00000000000273,0.0,0.0,1155.45,2577.48,1.0,-27.00000000000273,23.7,602.0,16.03
3819,0.0,0.0,1.1170212765957448,1.05,0.6382978723404256,0.6,18.617021276595747,17.5,49.095744680853976,28.723404255322055,27.00000000000273,0.0,0.0,1155.9,2577.48,0.0,-27.00000000000273,26.7,594.0,16.03
3820,0.0,0.0,1.6702127659574466,1.5699999999999998,0.6382978723404256,0.6,14.46808510638298,13.6,48.691489361702125,31.914893617021278,30.0,0.0,0.0,1156.4,2577.48,0.0,-30.0,24.7,588.2,16.03
3821,0.0,0.0,1.6276595744680853,1.53,0.6382978723404256,0.6,12.446808510638297,11.7,49.81914893616731,35.106382978720504,32.99999999999727,0.0,0.0,1156.95,2577.48,0.0,-32.99999999999727,20.6,585.3,16.03
3822,0.0,0.0,1.5638297872340428,1.47,0.6382978723404256,0.6,12.765957446808512,12.0,46.882978723404264,31.914893617021278,30.0,0.0,0.0,1157.45,2577.48,0.0,-30.0,20.6,585.8,16.03
3823,0.0,0.0,1.5425531914893618,1.45,0.6382978723404256,0.6,12.127659574468087,11.4,49.41489361701838,35.106382978720504,32.99999999999727,0.0,0.0,1158.0,2577.48,0.0,-32.99999999999727,21.6,585.3,16.03
3824,0.0,0.0,1.5106382978723405,1.42,0.6382978723404256,0.6,14.46808510638298,13.6,48.53191489361702,31.914893617021278,30.0,0.0,0.0,1158.5,2577.48,0.0,-30.0,21.6,580.6,16.03
3825,0.0,0.0,1.521276595744681,1.4300000000000002,0.6382978723404256,0.6,18.297872340425535,17.2,49.18085106383269,28.723404255322055,27.00000000000273,0.0,0.0,1158.95,2577.48,0.0,-27.00000000000273,25.7,578.4,16.03
3826,0.0,0.0,1.5106382978723405,1.42,0.6382978723404256,0.6,17.553191489361705,16.5,48.42553191489653,28.723404255322055,27.00000000000273,0.0,0.0,1159.4,2577.48,-1.0,-27.00000000000273,25.7,573.6,16.03
3827,0.0,0.0,1.5,1.41,0.6382978723404256,0.6,11.595744680851066,10.9,48.84042553191199,35.106382978720504,32.99999999999727,0.0,0.0,1159.95,2577.48,0.0,-32.99999999999727,19.5,569.3,16.03
3828,0.0,0.0,1.468085106382979,1.3800000000000001,0.6382978723404256,0.6,11.808510638297873,11.1,49.02127659574178,35.106382978720504,32.99999999999727,0.0,0.0,1160.5,2577.48,1.0,-32.99999999999727,19.5,565.2,16.03
3829,0.0,0.0,1.5425531914893618,1.45,0.6382978723404256,0.6,12.127659574468087,11.4,49.41489361701838,35.106382978720504,32.99999999999727,0.0,0.0,1161.05,2577.48,0.0,-32.99999999999727,20.6,564.0,16.03
3830,0.0,0.0,1.521276595744681,1.4300000000000002,0.6382978723404256,0.6,14.574468085106384,13.7,48.648936170212764,31.914893617021278,30.0,0.0,0.0,1161.55,2577.48,0.0,-30.0,22.6,560.9,16.03
3831,0.0,0.0,1.5638297872340428,1.47,0.6382978723404256,0.6,18.085106382978722,17.0,49.010638297875246,28.723404255322055,27.00000000000273,0.0,0.0,1162.0,2577.48,0.0,-27.00000000000273,25.7,560.1,16.03
3832,0.0,0.0,1.5106382978723405,1.42,0.6382978723404256,0.6,18.404255319148938,17.3,49.27659574468376,28.723404255322055,27.00000000000273,0.0,0.0,1162.45,2577.48,1.0,-27.00000000000273,26.7,541.2,16.03
3833,0.0,0.0,1.4148936170212767,1.33,0.6382978723404256,0.6,12.553191489361703,11.8,49.71276595744391,35.106382978720504,32.99999999999727,0.0,0.0,1163.0,2577.48,0.0,-32.99999999999727,20.6,526.5,16.03
3834,0.0,0.0,1.4361702127659577,1.35,0.6382978723404256,0.6,12.553191489361703,11.8,49.73404255318859,35.106382978720504,32.99999999999727,0.0,0.0,1163.55,2577.48,0.0,-32.99999999999727,20.6,540.0,16.03
3835,0.0,0.0,2.5000000000000004,2.35,0.6382978723404256,0.6,12.765957446808512,12.0,47.819148936170215,31.914893617021278,30.0,0.0,0.0,1164.05,2577.48,0.0,-30.0,21.6,546.7,16.03
3836,0.0,0.0,2.5106382978723407,2.3600000000000003,0.6382978723404256,0.6,12.978723404255318,12.2,48.04255319148936,31.914893617021278,30.0,0.0,0.0,1164.55,2577.48,0.0,-30.0,21.6,540.3,16.03
3837,0.0,0.0,1.5106382978723405,1.42,0.6382978723404256,0.6,14.46808510638298,13.6,48.53191489361702,31.914893617021278,30.0,0.0,0.0,1165.05,2577.48,0.0,-30.0,22.6,537.6,16.03
3838,0.0,0.0,0.9042553191489362,0.85,0.6382978723404256,0.6,17.978723404255316,16.9,48.24468085106673,28.723404255322055,27.00000000000273,0.0,0.0,1165.5,2577.48,-1.0,-27.00000000000273,25.7,535.6,16.03
3839,0.0,0.0,0.8936170212765959,0.8400000000000001,0.6382978723404256,0.6,13.297872340425533,12.5,49.93617021276305,35.106382978720504,32.99999999999727,0.0,0.0,1166.05,2577.48,0.0,-32.99999999999727,22.6,534.6,16.03
3840,0.0,0.0,0.8617021276595744,0.8099999999999999,0.6382978723404256,0.6,11.702127659574469,11.0,48.308510638309485,35.10638297873501,33.000000000010914,0.0,0.0,1166.6000000000001,2577.48,0.0,-33.000000000010914,19.6,519.1,16.47
3841,83.4,78.396,0.8723404255319149,0.82,0.6382978723404256,0.6,11.808510638297873,11.1,49.8167659574439,114.8936170212737,107.99999999999727,0.0,0.0,1168.4,2550.06,-11.0,-107.99999999999727,-61.1,511.2,16.47
3842,111.0,104.33999999999999,1.0106382978723405,0.9499999999999998,0.6382978723404256,0.6,12.127659574468087,11.4,49.862127659577375,140.4255319148965,132.00000000000273,0.0,0.0,1170.6000000000001,2577.48,-2.0,-132.00000000000273,-96.3,517.9,16.47
3843,112.5,105.75,0.9893617021276597,0.93,0.6382978723404256,0.6,15.106382978723406,14.2,48.21808510637429,137.2340425531828,128.99999999999181,0.0,0.0,1172.75,2577.48,-1.0,-128.99999999999181,-93.2,521.6,16.47
3844,112.6,105.844,1.0212765957446808,0.96,0.6382978723404256,0.6,19.04255319148936,17.9,48.90068085107256,134.0425531914981,126.00000000000819,0.0,0.0,1174.8500000000001,2577.48,0.0,-126.00000000000819,-90.1,523.7,16.47
3845,111.2,104.52799999999999,1.0000000000000002,0.9400000000000002,0.6382978723404256,0.6,18.51063829787234,17.4,49.663489361696335,134.04255319148356,125.99999999999454,0.0,0.0,1176.95,2577.48,0.0,-125.99999999999454,-89.1,513.3,16.47
3846,110.6,103.964,0.8936170212765959,0.8400000000000001,0.6382978723404256,0.6,12.446808510638297,11.7,47.24876595745262,137.2340425531973,129.00000000000546,0.0,0.0,1179.1000000000001,2577.48,1.0,-129.00000000000546,-95.2,507.3,16.47
3847,111.1,104.43399999999998,0.8723404255319149,0.82,0.6382978723404256,0.6,12.553191489361703,11.8,46.86387234041685,137.2340425531828,128.99999999999181,0.0,0.0,1181.25,2577.48,1.0,-128.99999999999181,-95.3,510.1,16.47
3848,109.5,102.92999999999999,0.8617021276595744,0.8099999999999999,0.6382978723404256,0.6,12.978723404255318,12.2,48.78276595745262,137.2340425531973,129.00000000000546,0.0,0.0,1183.4,2577.48,1.0,-129.00000000000546,-93.2,506.1,16.47
3849,110.1,103.494,0.9255319148936169,0.8699999999999999,0.6382978723404256,0.6,14.680851063829788,13.8,49.98472340424662,137.2340425531828,128.99999999999181,0.0,0.0,1185.55,2577.48,1.0,-128.99999999999181,-93.2,505.9,16.47
3850,102.5,96.35,0.8829787234042554,0.8300000000000001,0.6382978723404256,0.6,16.170212765957448,15.199999999999998,49.00106382978725,127.65957446808511,120.0,0.0,0.0,1187.55,2577.48,0.0,-120.0,-81.9,479.5,16.47
3851,105.5,99.16999999999999,0.8723404255319149,0.82,0.6382978723404256,0.6,17.978723404255316,16.9,47.97893617021277,127.65957446808511,120.0,0.0,0.0,1189.55,2577.48,0.0,-120.0,-84.9,487.0,16.47
3852,106.6,100.204,0.8936170212765959,0.8400000000000001,0.6382978723404256,0.6,11.702127659574469,11.0,47.07259574468959,134.0425531914981,126.00000000000819,0.0,0.0,1191.65,2577.48,1.0,-126.00000000000819,-91.1,488.6,16.47
3853,102.6,96.444,0.8723404255319149,0.82,0.6382978723404256,0.6,11.702127659574469,11.0,47.619829787231154,130.85106382978432,122.99999999999727,0.0,0.0,1193.7,2577.48,0.0,-122.99999999999727,-88.1,477.6,16.47
3854,103.6,97.38399999999999,0.8617021276595744,0.8099999999999999,0.6382978723404256,0.6,12.127659574468087,11.4,47.09472340425244,130.85106382978432,122.99999999999727,0.0,0.0,1195.75,2577.48,0.0,-122.99999999999727,-89.1,473.0,16.47
3855,92.9,87.32600000000001,0.8936170212765959,0.8400000000000001,0.6382978723404256,0.6,13.085106382978726,12.3,48.5676170212824,121.27659574468667,114.00000000000546,0.0,0.0,1197.65,2604.9,11.0,-114.00000000000546,-84.9,476.4,16.47
3856,0.0,0.0,1.0212765957446808,0.96,0.6382978723404256,0.6,15.212765957446809,14.3,48.787234042553195,31.914893617021278,30.0,0.0,0.0,1198.15,2604.9,0.0,-30.0,23.6,472.2,16.47
3857,0.0,0.0,0.9680851063829786,0.9099999999999999,0.6382978723404256,0.6,18.72340425531915,17.6,49.05319148936461,28.723404255322055,27.00000000000273,0.0,0.0,1198.6000000000001,2604.9,0.0,-27.00000000000273,24.7,473.1,16.47
3858,0.0,0.0,0.9787234042553191,0.9199999999999999,0.6382978723404256,0.6,13.72340425531915,12.9,47.25531914893617,31.914893617021278,30.0,0.0,0.0,1199.1000000000001,2604.9,0.0,-30.0,22.6,463.9,16.47
3859,0.0,0.0,1.0106382978723405,0.9499999999999998,0.6382978723404256,0.6,12.446808510638297,11.7,49.202127659571566,35.106382978720504,32.99999999999727,0.0,0.0,1199.65,2604.9,0.0,-32.99999999999727,20.6,421.0,16.47
3860,0.0,0.0,0.9148936170212767,0.86,0.6382978723404256,0.6,12.872340425531915,12.1,49.53191489361412,35.106382978720504,32.99999999999727,0.0,0.0,1200.2,2604.9,1.0,-32.99999999999727,19.5,454.4,16.47
3861,0.0,0.0,0.9042553191489362,0.85,0.6382978723404256,0.6,13.191489361702128,12.4,49.84042553191199,35.106382978720504,32.99999999999727,0.0,0.0,1200.75,2577.48,0.0,-32.99999999999727,20.5,456.0,16.47
3862,0.0,0.0,1.4893617021276595,1.4,0.6382978723404256,0.6,14.680851063829788,13.8,48.72340425531915,31.914893617021278,30.0,0.0,0.0,1201.25,2577.48,0.0,-30.0,23.6,454.0,16.47
3863,0.0,0.0,1.468085106382979,1.3800000000000001,0.6382978723404256,0.6,18.085106382978722,17.0,48.914893617024184,28.723404255322055,27.00000000000273,0.0,0.0,1201.7,2577.48,0.0,-27.00000000000273,25.7,448.0,16.47
3864,0.0,0.0,1.446808510638298,1.3599999999999999,0.6382978723404256,0.6,16.170212765957448,15.199999999999998,46.978723404258226,28.723404255322055,27.00000000000273,0.0,0.0,1202.15,2577.48,-1.0,-27.00000000000273,24.6,443.6,16.47
3865,0.0,0.0,1.4361702127659577,1.35,0.6382978723404256,0.6,11.595744680851066,10.9,48.77659574467795,35.106382978720504,32.99999999999727,0.0,0.0,1202.7,2577.48,0.0,-32.99999999999727,19.5,436.4,16.47
3866,0.0,0.0,1.4361702127659577,1.35,0.6382978723404256,0.6,11.808510638297873,11.1,48.98936170212476,35.106382978720504,32.99999999999727,0.0,0.0,1203.25,2577.48,0.0,-32.99999999999727,19.5,433.3,16.47
3867,0.0,0.0,1.4148936170212767,1.33,0.6382978723404256,0.6,12.127659574468087,11.4,49.28723404255029,35.106382978720504,32.99999999999727,0.0,0.0,1203.8,2577.48,-1.0,-32.99999999999727,19.5,430.8,16.47
3868,0.0,0.0,1.4255319148936172,1.34,0.6382978723404256,0.6,13.617021276595747,12.8,47.59574468085106,31.914893617021278,30.0,0.0,0.0,1204.3,2577.48,0.0,-30.0,21.6,428.8,16.47
3869,0.0,0.0,2.4680851063829787,2.32,0.6382978723404256,0.6,18.51063829787234,17.4,47.148936170218576,25.531914893622826,24.000000000005457,0.0,0.0,1204.7,2577.48,1.0,-24.000000000005457,27.4,424.0,16.47
3870,0.0,0.0,2.585106382978724,2.43,0.6382978723404256,0.6,18.829787234042552,17.7,22.0531914893617,0.0,0.0,0.0,0.0,1204.7,2577.48,-1.0,0.0,26.7,424.3,18.02
3871,0.0,0.0,1.5319148936170215,1.44,0.6382978723404256,0.6,13.191489361702128,12.4,15.361702127659576,0.0,0.0,0.0,0.0,1204.7,2577.48,0.0,0.0,20.6,416.8,18.02
3872,0.0,0.0,1.5425531914893618,1.45,0.6382978723404256,0.6,12.446808510638297,11.7,14.627659574468085,0.0,0.0,0.0,0.0,1204.7,2577.48,0.0,0.0,20.6,413.6,18.02
3873,0.0,0.0,1.4255319148936172,1.34,0.6382978723404256,0.6,12.765957446808512,12.0,14.829787234042556,0.0,0.0,0.0,0.0,1204.7,2577.48,0.0,0.0,20.6,414.2,18.02
3874,0.0,0.0,1.4893617021276595,1.4,0.6382978723404256,0.6,12.978723404255318,12.2,15.106382978723403,0.0,0.0,0.0,0.0,1204.7,2577.48,0.0,0.0,21.6,410.0,18.02
3875,0.0,0.0,1.5106382978723405,1.42,0.6382978723404256,0.6,16.70212765957447,15.7,18.851063829787236,0.0,0.0,0.0,0.0,1204.7,2577.48,1.0,0.0,23.6,404.5,18.02
3876,0.0,0.0,1.5319148936170215,1.44,0.6382978723404256,0.6,18.72340425531915,17.6,20.893617021276597,0.0,0.0,0.0,0.0,1204.7,2577.48,0.0,0.0,25.7,404.3,18.02
3877,0.0,0.0,0.9042553191489362,0.85,0.6382978723404256,0.6,16.489361702127663,15.500000000000002,18.031914893617024,0.0,0.0,0.0,0.0,1204.7,2577.48,1.0,0.0,19.6,405.2,18.02
3878,0.0,0.0,0.8829787234042554,0.8300000000000001,0.6382978723404256,0.6,11.702127659574469,11.0,13.22340425531915,0.0,0.0,0.0,0.0,1204.7,2577.48,0.0,0.0,19.5,403.2,18.02
3879,0.0,0.0,0.8617021276595744,0.8099999999999999,0.6382978723404256,0.6,11.702127659574469,11.0,13.202127659574469,0.0,0.0,0.0,0.0,1204.7,2577.48,0.0,0.0,19.5,398.1,18.02
3880,0.0,0.0,0.8617021276595744,0.8099999999999999,0.6382978723404256,0.6,12.23404255319149,11.5,13.73404255319149,0.0,0.0,0.0,0.0,1204.7,2577.48,0.0,0.0,19.5,391.5,18.02
3881,0.0,0.0,0.8829787234042554,0.8300000000000001,0.6382978723404256,0.6,13.829787234042556,13.0,15.351063829787236,0.0,0.0,0.0,0.0,1204.7,2577.48,1.0,0.0,21.6,387.5,18.02
3882,0.0,0.0,0.8723404255319149,0.82,0.6382978723404256,0.6,18.085106382978722,17.0,19.595744680851062,0.0,0.0,0.0,0.0,1204.7,2577.48,0.0,0.0,24.6,383.5,18.02
3883,0.0,0.0,0.9893617021276597,0.93,0.6382978723404256,0.6,17.76595744680851,16.7,19.393617021276597,0.0,0.0,0.0,0.0,1204.7,2577.48,-2.0,0.0,24.7,379.0,18.02
3884,0.0,0.0,1.0000000000000002,0.9400000000000002,0.6382978723404256,0.6,12.446808510638297,11.7,14.085106382978724,0.0,0.0,0.0,0.0,1204.7,2577.48,-1.0,0.0,20.6,374.1,18.02
3885,0.0,0.0,0.946808510638298,0.89,0.6382978723404256,0.6,12.446808510638297,11.7,14.03191489361702,0.0,0.0,0.0,0.0,1204.7,2577.48,0.0,0.0,20.6,374.4,18.02
3886,0.0,0.0,0.8936170212765959,0.8400000000000001,0.6382978723404256,0.6,12.765957446808512,12.0,14.297872340425535,0.0,0.0,0.0,0.0,1204.7,2577.48,0.0,0.0,20.6,372.7,18.02
3887,0.0,0.0,0.8936170212765959,0.8400000000000001,0.6382978723404256,0.6,14.042553191489361,13.2,15.574468085106382,0.0,0.0,0.0,0.0,1204.7,2577.48,0.0,0.0,20.6,370.1,18.02
3888,0.0,0.0,0.8723404255319149,0.82,0.6382978723404256,0.6,15.851063829787236,14.9,17.361702127659576,0.0,0.0,0.0,0.0,1204.7,2577.48,1.0,0.0,22.6,367.1,18.02
3889,0.0,0.0,0.8723404255319149,0.82,0.6382978723404256,0.6,17.234042553191486,16.2,18.74468085106383,0.0,0.0,0.0,0.0,1204.7,2577.48,0.0,0.0,24.7,364.2,18.02
3890,0.0,0.0,0.8510638297872342,0.8,0.6382978723404256,0.6,11.489361702127662,10.8,12.978723404255321,0.0,0.0,0.0,0.0,1204.7,2577.48,-1.0,0.0,19.6,362.1,18.02
3891,0.0,0.0,0.8617021276595744,0.8099999999999999,0.6382978723404256,0.6,11.489361702127662,10.8,12.989361702127662,0.0,0.0,0.0,0.0,1204.7,2577.48,0.0,0.0,19.6,361.3,18.02
3892,0.0,0.0,0.8510638297872342,0.8,0.6382978723404256,0.6,11.808510638297873,11.1,13.297872340425533,0.0,0.0,0.0,0.0,1204.7,2577.48,-1.0,0.0,19.5,357.7,18.02
3893,0.0,0.0,0.8936170212765959,0.8400000000000001,0.6382978723404256,0.6,12.021276595744684,11.3,13.553191489361705,0.0,0.0,0.0,0.0,1204.7,2577.48,0.0,0.0,19.6,357.1,18.02
3894,0.0,0.0,0.8723404255319149,0.82,0.6382978723404256,0.6,13.617021276595747,12.8,15.127659574468085,0.0,0.0,0.0,0.0,1204.7,2577.48,0.0,0.0,20.6,355.9,18.02
3895,0.0,0.0,0.8723404255319149,0.82,0.5319148936170213,0.5,17.340425531914892,16.3,18.74468085106383,0.0,0.0,0.0,0.0,1204.7,2577.48,0.0,0.0,24.7,349.4,18.02
